"Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Direction","Comparison"
"FGFR4",27.5473837718878,-5.42567293807817,1.76827448577561,-3.06834316828268,0.00215249278647431,0.0217729173249324,"Downregulated","HIV_eg_vs_NT_eg"
"FGG",4231.76333557928,-7.54615135221519,2.27056220105787,-3.32347263981554,0.000889041433687365,0.0131905207245593,"Downregulated","HIV_eg_vs_NT_eg"
"FHL1",1033.50421240988,-5.09050845237283,1.33399021192208,-3.8160013520925,0.000135631760813154,0.00576684943140947,"Downregulated","HIV_eg_vs_NT_eg"
"NID2",3350.46566717348,-5.91310539234425,1.51103060823315,-3.91329292744008,9.10459776338291e-05,0.0049234136278944,"Downregulated","HIV_eg_vs_NT_eg"
"LAMB4",22.7561619105106,-4.62562436172935,1.76031446200622,-2.62772616005072,0.00859576814366881,0.0497226167168836,"Downregulated","HIV_eg_vs_NT_eg"
"ITGA11",476.735688554185,-7.01406334514197,1.45060644922429,-4.83526276123529,1.32969872959143e-06,0.000742161848073387,"Downregulated","HIV_eg_vs_NT_eg"
"HSPA4L",45.332792374331,-2.70365339325047,0.921228334202176,-2.93483525514004,0.00333724821885598,0.0278880516109698,"Downregulated","HIV_eg_vs_NT_eg"
"COBLL1",434.625183379685,-4.71043923582637,1.25252170441849,-3.76076455937607,0.000169394812163033,0.00637904126381657,"Downregulated","HIV_eg_vs_NT_eg"
"CHSY1",3865.48414151583,-2.05294206424081,0.60259356606606,-3.40684365026187,0.000657187613212823,0.0114539411713082,"Downregulated","HIV_eg_vs_NT_eg"
"ADGRL1",194.770673840643,-2.35441555170967,0.82493467215983,-2.85406303210092,0.00431639662734119,0.0327618487091248,"Downregulated","HIV_eg_vs_NT_eg"
"NLRP1",238.600897389465,-2.10728787075689,0.767451755112127,-2.74582455082015,0.00603590332387053,0.0401555408631402,"Downregulated","HIV_eg_vs_NT_eg"
"PLEKHA6",253.212881629867,-3.88028706333585,1.47277657112567,-2.63467462710252,0.00842179705058835,0.0491486919550088,"Downregulated","HIV_eg_vs_NT_eg"
"ARSG",172.133232709131,-2.2196167792498,0.604505484380139,-3.67178931639604,0.00024085820767996,0.00706216148146795,"Downregulated","HIV_eg_vs_NT_eg"
"BTBD3",2234.43831195545,-3.34735155939412,0.806383327689017,-4.15106741974337,3.30928256862536e-05,0.00323234174890482,"Downregulated","HIV_eg_vs_NT_eg"
"PLA2R1",418.605303671218,-5.82468767509357,1.69997551619484,-3.42633621461286,0.000611782597175455,0.0110915759033156,"Downregulated","HIV_eg_vs_NT_eg"
"FOXF1",178.574950612997,-4.70128395759594,1.65633365291072,-2.8383677101134,0.00453449114727638,0.0337130061723412,"Downregulated","HIV_eg_vs_NT_eg"
"DKK1",6457.07396199784,-5.31170001138295,1.50801062606899,-3.52232266773162,0.000427783129405484,0.00932412098514491,"Downregulated","HIV_eg_vs_NT_eg"
"FOXD4",10.0713280964355,-2.68940203516674,0.930231478732492,-2.89111054254071,0.00383883065791649,0.0304534241228015,"Downregulated","HIV_eg_vs_NT_eg"
"NINL",125.818681839592,-2.5091703393293,0.614977618566232,-4.0801002566227,4.50162809892895e-05,0.00358161510608127,"Downregulated","HIV_eg_vs_NT_eg"
"LIMCH1",327.20874766295,-2.96404800550167,0.810868955931427,-3.65539706979771,0.000256784222264179,0.0072568242776575,"Downregulated","HIV_eg_vs_NT_eg"
"ALDOC",233.076589516002,-3.10048246938969,0.866832793385024,-3.57679415574733,0.000347833861360251,0.008506960227446,"Downregulated","HIV_eg_vs_NT_eg"
"GOLGA8A",328.88258990008,-2.92736802407779,0.945027825425901,-3.09765273076324,0.00195059855282885,0.0204727697673669,"Downregulated","HIV_eg_vs_NT_eg"
"FAIM2",25.861515107579,-4.50296275170356,1.3200405816867,-3.41123054410177,0.000646703858367348,0.0113623859307417,"Downregulated","HIV_eg_vs_NT_eg"
"PALLD",2503.86014216625,-2.59166186152047,0.878926812074857,-2.94866628929252,0.00319148390216807,0.0271658553502629,"Downregulated","HIV_eg_vs_NT_eg"
"PDZRN3",497.606031876628,-4.45754382361376,1.51557667507713,-2.94115361955336,0.00326992323873424,0.0276827520991,"Downregulated","HIV_eg_vs_NT_eg"
"PDZD2",554.600124496139,-5.11804568390996,1.61153567746386,-3.17588108999512,0.00149382169554703,0.0175694296985779,"Downregulated","HIV_eg_vs_NT_eg"
"ZHX3",475.820294622298,-2.39742999992505,0.632742699272745,-3.78894928804486,0.000151285789285927,0.00609665816356982,"Downregulated","HIV_eg_vs_NT_eg"
"CAND2",41.2556015864788,-2.34130104794496,0.88144443405272,-2.65620946425413,0.00790245123410646,0.0473722699987018,"Downregulated","HIV_eg_vs_NT_eg"
"FOXO1",1365.66889608788,-4.44458998994799,0.98751104654741,-4.50080027508291,6.76980948229455e-06,0.00176330970982165,"Downregulated","HIV_eg_vs_NT_eg"
"EXPH5",38.3052001641337,-3.06613860401587,0.938631443129314,-3.26660546741715,0.0010884525536354,0.0148173662963537,"Downregulated","HIV_eg_vs_NT_eg"
"PEG10",2718.68483203032,-6.92264122465917,1.64286919922958,-4.21375069172002,2.51164519731489e-05,0.00306302294715854,"Downregulated","HIV_eg_vs_NT_eg"
"ZNF423",83.6097896569039,-5.61084024854515,1.35976115983873,-4.12634248886076,3.68578241123836e-05,0.00332193378579019,"Downregulated","HIV_eg_vs_NT_eg"
"SARM1",353.310650654793,-2.09890094785851,0.614548082444402,-3.41535676022291,0.000636985220247802,0.0112998159585686,"Downregulated","HIV_eg_vs_NT_eg"
"NFASC",2329.05972119269,-6.33590650991973,1.59277219267817,-3.97791130398014,6.95232943360918e-05,0.00430005559851384,"Downregulated","HIV_eg_vs_NT_eg"
"NACAD",62.9227744394088,-4.02649104625305,1.50890884404912,-2.66847865736412,0.00761956193334518,0.0462060099321113,"Downregulated","HIV_eg_vs_NT_eg"
"SLC35D1",809.574669001368,-2.17726813310764,0.561847388187406,-3.87519489968939,0.000106539392303938,0.00519535347331854,"Downregulated","HIV_eg_vs_NT_eg"
"FBXL7",262.338613564278,-2.31175440763778,0.717740488298451,-3.22087780378429,0.00127798625338202,0.0161197491265974,"Downregulated","HIV_eg_vs_NT_eg"
"GSE1",1259.91564402032,-2.58303045089432,0.682752124139791,-3.78326241628133,0.000154786070989605,0.00613958557722221,"Downregulated","HIV_eg_vs_NT_eg"
"MLC1",169.675738342788,-3.44250475078776,1.22675215206591,-2.80619418110693,0.00501304726109781,0.035789813885992,"Downregulated","HIV_eg_vs_NT_eg"
"FLT1",6224.24558022097,-3.78399048595627,1.13461772103398,-3.33503559463879,0.000852884813907228,0.0128781486683499,"Downregulated","HIV_eg_vs_NT_eg"
"PLCB1",91.4190054068245,-4.7975172388704,1.37919499302454,-3.47849090457439,0.000504245549670028,0.0100514661355143,"Downregulated","HIV_eg_vs_NT_eg"
"FLT4",71.5843287554406,-4.21278470352438,1.56269670920532,-2.69584282011237,0.00702107883956417,0.0440415428051432,"Downregulated","HIV_eg_vs_NT_eg"
"MTCL1",95.6495042329533,-2.13811514720337,0.777429447477194,-2.75023689177415,0.00595521949288829,0.0399262849570391,"Downregulated","HIV_eg_vs_NT_eg"
"EHBP1",841.574540595679,-2.29778404257178,0.676883952279181,-3.39464990244599,0.000687164103182555,0.0116547369011504,"Downregulated","HIV_eg_vs_NT_eg"
"FMOD",3404.59441461081,-5.06485651105712,1.54883532058331,-3.27010653989324,0.00107506985493074,0.0146973086106353,"Downregulated","HIV_eg_vs_NT_eg"
"TRIM2",113.263709900802,-4.12284894326209,1.11468247736402,-3.69867565605924,0.000216727338048769,0.0068620118662847,"Downregulated","HIV_eg_vs_NT_eg"
"RPGRIP1L",61.0245172316176,-2.28566644894035,0.706092940117096,-3.23706175076797,0.00120767276091741,0.0156706106922154,"Downregulated","HIV_eg_vs_NT_eg"
"TTC28",437.063070558772,-2.74237309973224,0.786856875063955,-3.48522480598437,0.000491723731700542,0.00989112509410834,"Downregulated","HIV_eg_vs_NT_eg"
"SYNM",316.233313132715,-4.76781495056881,1.44790309684875,-3.29291025134596,0.000991561207188401,0.0140745854186561,"Downregulated","HIV_eg_vs_NT_eg"
"FN1",163054.693739717,-4.99577800873378,1.49100574616609,-3.35060949401417,0.000806339242559267,0.0125138725746934,"Downregulated","HIV_eg_vs_NT_eg"
"OBSL1",1272.0881679661,-4.68548280337231,1.46856758375322,-3.19051220741072,0.0014202084097852,0.0170599669701177,"Downregulated","HIV_eg_vs_NT_eg"
"KIAA0895",17.6875712393858,-3.90741015209653,1.29489555473854,-3.01754851022366,0.00254828251495086,0.0240341334602607,"Downregulated","HIV_eg_vs_NT_eg"
"TNS2",1333.92501129328,-4.24970446783966,1.04107065080507,-4.08205193812094,4.4639817171366e-05,0.00358161510608127,"Downregulated","HIV_eg_vs_NT_eg"
"ZFPM2",96.0070072102459,-4.53028970149278,1.63896772913974,-2.7641115935032,0.00570780151091269,0.0389664799059705,"Downregulated","HIV_eg_vs_NT_eg"
"ANGPTL2",603.997133212982,-4.72458926654966,1.49359436992282,-3.16323451781209,0.00156026586758525,0.018135945218406,"Downregulated","HIV_eg_vs_NT_eg"
"ABCB9",28.719027765848,-2.56787990066705,0.792005531883288,-3.24224995570544,0.00118589961612543,0.0154647633987971,"Downregulated","HIV_eg_vs_NT_eg"
"ABCA6",130.695111368116,-3.24459819101617,0.853594062016071,-3.80110211094121,0.000144053917827611,0.0059715507368963,"Downregulated","HIV_eg_vs_NT_eg"
"NPTXR",75.4843354037972,-2.17351520013352,0.670345221754058,-3.24238187966224,0.00118535073419802,0.0154647633987971,"Downregulated","HIV_eg_vs_NT_eg"
"QPRT",460.339587264317,-5.07601967317394,1.23599993059321,-4.10681226392765,4.01157017575926e-05,0.00339126165662746,"Downregulated","HIV_eg_vs_NT_eg"
"CBX7",465.864379112883,-2.63004184290724,0.612452440693595,-4.29427930751447,1.75261720487996e-05,0.00258395298847774,"Downregulated","HIV_eg_vs_NT_eg"
"DAAM2",317.587306993522,-5.68787490899982,1.88222997578582,-3.02188095087858,0.00251209324033051,0.023822204587309,"Downregulated","HIV_eg_vs_NT_eg"
"FOS",16161.1205091155,-3.57318707388483,1.15894345533657,-3.08314185427377,0.00204827492619192,0.0211429594098596,"Downregulated","HIV_eg_vs_NT_eg"
"PRAME",12.8288722122938,-3.67038216542226,1.29259749784164,-2.83953989664301,0.0045178645141464,0.0336696168941726,"Downregulated","HIV_eg_vs_NT_eg"
"FOSB",12677.1094051118,-4.88453891257831,1.54073471223234,-3.17026602555168,0.0015229943273609,0.0177887558654679,"Downregulated","HIV_eg_vs_NT_eg"
"RBFOX2",1015.26130621854,-3.20637973417316,0.948708120155873,-3.37973257111613,0.000725563912936681,0.011881592450692,"Downregulated","HIV_eg_vs_NT_eg"
"CDC42EP4",765.64318551019,-2.12592683079905,0.771422239503474,-2.75585369714958,0.00585391746375873,0.0395029338039777,"Downregulated","HIV_eg_vs_NT_eg"
"CARHSP1",674.721224611431,-2.57584207501895,0.679144657003387,-3.79277381991699,0.000148973836595744,0.00606292478728721,"Downregulated","HIV_eg_vs_NT_eg"
"BACE1",1014.16753296708,-2.11630592908298,0.583311117835147,-3.62809119246221,0.000285524416662128,0.00768016451565531,"Downregulated","HIV_eg_vs_NT_eg"
"CA14",6.57636531026635,-2.19439928208894,0.768549247077401,-2.85524875658091,0.00430031321951353,0.0327351656086495,"Downregulated","HIV_eg_vs_NT_eg"
"DNAAF11",23.4811293414857,-2.10713533855083,0.778555324867969,-2.70646834110109,0.00680030660493901,0.0431400955501302,"Downregulated","HIV_eg_vs_NT_eg"
"TRIM29",193.643757399357,-4.42247352851357,1.63845170585381,-2.69917844554898,0.00695108933975789,0.0437688318084871,"Downregulated","HIV_eg_vs_NT_eg"
"BHMT2",106.099421586673,-3.93790320036567,1.26824803792968,-3.10499451415985,0.00190282553693875,0.0201664816484972,"Downregulated","HIV_eg_vs_NT_eg"
"OSBP2",59.8522124426474,-2.10694594763389,0.792811882273743,-2.65756101130987,0.00787083424178776,0.0472734041240043,"Downregulated","HIV_eg_vs_NT_eg"
"FLRT3",38.0352350337089,-5.91418400326444,1.83915310652966,-3.21571052582134,0.00130122013701944,0.0162683746410719,"Downregulated","HIV_eg_vs_NT_eg"
"FLRT2",295.333979858936,-2.78179829454044,0.887018786839031,-3.1361210560755,0.00171198521400092,0.0190426369568729,"Downregulated","HIV_eg_vs_NT_eg"
"CNPY4",407.526166142212,-2.04307185130615,0.541573035458548,-3.77247705764428,0.000161634833027881,0.00622696854712751,"Downregulated","HIV_eg_vs_NT_eg"
"ATP6V1C2",62.0412921983872,-6.56290839721222,1.69078179668726,-3.88158212376717,0.000103779093796207,0.00519535347331854,"Downregulated","HIV_eg_vs_NT_eg"
"ALOX15",81.1517384237542,-5.11598560157853,1.84815237333152,-2.76816223348313,0.00563733858838112,0.0387424483110027,"Downregulated","HIV_eg_vs_NT_eg"
"SPESP1",30.2620551098114,-3.49059654319462,0.983630327704411,-3.54868739289581,0.000387156408793398,0.00883465025238035,"Downregulated","HIV_eg_vs_NT_eg"
"IL27",352.188440767611,3.51254404321435,0.9764671171472,3.59719644577119,0.000321665548863398,0.00816069674941101,"Upregulated","HIV_eg_vs_NT_eg"
"FRZB",218.111756468509,-6.10253829213358,1.98489622901071,-3.07448732227939,0.00210864683238671,0.021510399932467,"Downregulated","HIV_eg_vs_NT_eg"
"FNDC5",18.1643990780408,-5.81719975913087,1.6955588371709,-3.43084511820131,0.000601704040400697,0.0110020385817654,"Downregulated","HIV_eg_vs_NT_eg"
"SERHL2",8.75205170549767,-3.13126766938247,1.13704208905778,-2.75387138217304,0.00588949080588989,0.0396388893117025,"Downregulated","HIV_eg_vs_NT_eg"
"ASPHD1",33.9832469658202,-2.28860348007186,0.858606983107292,-2.66548435442421,0.00768775088119684,0.0464954221251332,"Downregulated","HIV_eg_vs_NT_eg"
"PHYHD1",75.4769465692978,-4.23700577185294,1.25855916307079,-3.36655271851899,0.00076114032136838,0.0121626799001483,"Downregulated","HIV_eg_vs_NT_eg"
"C11orf86",63.7234011924396,-6.47142758268651,1.89163211047431,-3.42108148135838,0.000623726421676238,0.0112006834228101,"Downregulated","HIV_eg_vs_NT_eg"
"OR6C74",47.7835270010973,-2.08275414668511,0.561812469632336,-3.70720526735214,0.000209559083260453,0.00676273929771846,"Downregulated","HIV_eg_vs_NT_eg"
"NAALADL2",38.7392383317257,-6.16162357283219,1.64409276984972,-3.74773472995407,0.000178438822129507,0.00644028155251718,"Downregulated","HIV_eg_vs_NT_eg"
"ZDHHC23",36.8867379517422,-2.97169645114743,0.980151488359445,-3.03187465043938,0.00243040107253721,0.0234025310915659,"Downregulated","HIV_eg_vs_NT_eg"
"GABRA3",36.9874653100321,-4.07934531946166,1.48527793770152,-2.74651983707135,0.00602312434490345,0.0401336758000087,"Downregulated","HIV_eg_vs_NT_eg"
"NPNT",359.788980668369,-8.12346567549295,2.16644526972628,-3.7496750040306,0.000177063894463001,0.00644028155251718,"Downregulated","HIV_eg_vs_NT_eg"
"INAFM1",320.394535834637,-2.06186628234518,0.701724068768271,-2.93828639220592,0.00330031997276131,0.0278220584454488,"Downregulated","HIV_eg_vs_NT_eg"
"GABRB3",26.1465665557016,-6.28538668025291,1.98560388097147,-3.16547864379562,0.00154828027080146,0.0180571075164815,"Downregulated","HIV_eg_vs_NT_eg"
"GABRE",138.355627855467,-4.80241745445144,1.38476407768768,-3.46804017509657,0.00052426890383063,0.0102093418452335,"Downregulated","HIV_eg_vs_NT_eg"
"ST6GALNAC3",54.8718856618945,-2.85618100108635,0.801169896080166,-3.56501288311082,0.00036383831633858,0.00868101558433484,"Downregulated","HIV_eg_vs_NT_eg"
"MAMDC2",372.854966164046,-5.57108834581334,1.45962073252453,-3.81680543559949,0.000135190692403347,0.00576684943140947,"Downregulated","HIV_eg_vs_NT_eg"
"MAP7D2",41.5983988719436,-5.11362029043216,1.63395786726759,-3.12959127825218,0.0017504967804378,0.0191977289015312,"Downregulated","HIV_eg_vs_NT_eg"
"FRMD3",287.873672084378,-5.16015271734301,1.40380204586989,-3.67584071595041,0.000237067409960728,0.00703015082137811,"Downregulated","HIV_eg_vs_NT_eg"
"CATSPERE",10.4016929752711,-2.88212786991782,0.958114550726752,-3.00812451677272,0.00262865411004884,0.0244818870273202,"Downregulated","HIV_eg_vs_NT_eg"
"UTS2B",4.88367147771268,-5.21264404105142,1.61464710826526,-3.228348791738,0.00124507062507536,0.0159503308417649,"Downregulated","HIV_eg_vs_NT_eg"
"C2orf72",229.932301365149,-5.2938586350105,1.6411030597273,-3.22579292240803,0.00125624212340429,0.0160133473619319,"Downregulated","HIV_eg_vs_NT_eg"
"TMEM59L",67.2889402103431,-5.76287450988403,1.4898304410892,-3.86814119979375,0.000109668157660306,0.00530036264825979,"Downregulated","HIV_eg_vs_NT_eg"
"LMOD1",1428.40658995332,-5.42666331414054,1.58186906166835,-3.43053887685064,0.000602383646725375,0.0110020385817654,"Downregulated","HIV_eg_vs_NT_eg"
"BAMBI",568.86779492065,-4.02480822185322,1.30238858530698,-3.09032823786961,0.00199935407438609,0.0208306036496705,"Downregulated","HIV_eg_vs_NT_eg"
"FBXL2",89.5046356650518,-5.3538113917309,1.51129090026608,-3.54254193602853,0.000396290407276745,0.00891111724449061,"Downregulated","HIV_eg_vs_NT_eg"
"B4GALNT1",43.2503363174319,-2.76288474234584,0.93518333085682,-2.95437766177298,0.00313300343636808,0.026828809700581,"Downregulated","HIV_eg_vs_NT_eg"
"MGAT4C",12.9281140326429,-3.15697961970187,0.985455785568012,-3.20357307343039,0.00135733589657677,0.016637212071923,"Downregulated","HIV_eg_vs_NT_eg"
"METTL7A",600.637275271604,-2.93774473491782,0.800438739030872,-3.670168111147,0.000242391002559536,0.00706929914258834,"Downregulated","HIV_eg_vs_NT_eg"
"PARM1",3410.87264602456,-4.24318106911961,1.36452205481769,-3.10964638067834,0.00187311445545952,0.0200021849239079,"Downregulated","HIV_eg_vs_NT_eg"
"FAM149A",12.9298460693306,-3.93530704217838,1.41242935364499,-2.78619743495327,0.00533303785429553,0.0374078615740263,"Downregulated","HIV_eg_vs_NT_eg"
"ABHD14A",137.903594576077,-2.43655585457923,0.653349996342133,-3.72932711138076,0.000191991782950186,0.00658470132104837,"Downregulated","HIV_eg_vs_NT_eg"
"ABI3BP",11611.2014246585,-4.84483239369636,1.41915730947868,-3.4138797449284,0.000640448372910822,0.0113223158052606,"Downregulated","HIV_eg_vs_NT_eg"
"PAMR1",2946.29288760965,-4.45205577383015,1.43318639161567,-3.10640388429256,0.00189377862231514,0.0201059594494165,"Downregulated","HIV_eg_vs_NT_eg"
"PLEKHG4",178.476125530724,-3.71065405626705,1.02580078245182,-3.61732425997769,0.000297664303730392,0.00784128669752839,"Downregulated","HIV_eg_vs_NT_eg"
"HSPA12A",144.737306633036,-3.66535942479324,1.252429580569,-2.92659921296972,0.00342690183469074,0.0283513085614329,"Downregulated","HIV_eg_vs_NT_eg"
"WWTR1",505.789752688194,-4.54646658293363,1.51853021775959,-2.99399151216194,0.00275353604489363,0.0251231244426746,"Downregulated","HIV_eg_vs_NT_eg"
"KANK2",2650.79255671687,-3.49262191174057,0.880191137990148,-3.96802667170191,7.24702247204228e-05,0.00442408074972956,"Downregulated","HIV_eg_vs_NT_eg"
"ADGRA2",2067.40326405151,-6.15849261568208,1.49623163653121,-4.11600213851889,3.8550072864433e-05,0.00336570133366122,"Downregulated","HIV_eg_vs_NT_eg"
"EGFL6",3633.07864633579,-7.43525992323283,1.78167823971513,-4.17317771385121,3.00380457474473e-05,0.00314805134004979,"Downregulated","HIV_eg_vs_NT_eg"
"KRT23",246.523807928364,-5.27816018716772,1.63795621280946,-3.2224061582907,0.0012711879846412,0.0160937424557409,"Downregulated","HIV_eg_vs_NT_eg"
"TSKU",2860.42365827667,-3.67871060982784,1.06678210482807,-3.44841799761978,0.000563880660511549,0.0106557762545036,"Downregulated","HIV_eg_vs_NT_eg"
"SNED1",330.804034693576,-4.93210794492036,1.35899142461144,-3.62924140329328,0.000284255326414517,0.00768016451565531,"Downregulated","HIV_eg_vs_NT_eg"
"CLIP3",625.35124317202,-5.81136482755311,1.32816383073131,-4.37548794289428,1.21161139576117e-05,0.00222765445799478,"Downregulated","HIV_eg_vs_NT_eg"
"AOC1",18556.2634910522,-5.15999343737784,1.66863831751309,-3.09233785609587,0.00198586688730966,0.0207315482397297,"Downregulated","HIV_eg_vs_NT_eg"
"MOXD1",63.4949343544192,-4.10237278457728,1.19661383877005,-3.42831801844606,0.000607333560657206,0.0110751562263137,"Downregulated","HIV_eg_vs_NT_eg"
"TENM4",20.5765517069037,-3.30675419378872,1.18065989944176,-2.80076777008538,0.00509811922341541,0.0361987311329105,"Downregulated","HIV_eg_vs_NT_eg"
"LRIG1",441.530048421078,-2.3804126218389,0.89130972603558,-2.67069072882963,0.00756953540908832,0.0460634548842474,"Downregulated","HIV_eg_vs_NT_eg"
"TMEM98",570.165141377909,-4.71194705084034,1.4303418392402,-3.2942803752027,0.000986740209986931,0.0140258678363528,"Downregulated","HIV_eg_vs_NT_eg"
"SUSD5",65.2508863782633,-6.24136787525533,1.9367120071245,-3.22266183732816,0.00127005396458959,0.0160937424557409,"Downregulated","HIV_eg_vs_NT_eg"
"ATRNL1",87.2344926511297,-3.77103444346911,0.87550182970884,-4.30728333797226,1.65271849791392e-05,0.00252328344686914,"Downregulated","HIV_eg_vs_NT_eg"
"SETBP1",233.525542020254,-4.83586271984232,1.35510995847818,-3.56861278273914,0.000358876363764372,0.00861443985809764,"Downregulated","HIV_eg_vs_NT_eg"
"MAGI3",273.425919392878,-3.38011765833489,0.793799598989459,-4.25814986885597,2.06125748224702e-05,0.00278583024659175,"Downregulated","HIV_eg_vs_NT_eg"
"CNTNAP2",20.1328044617716,-4.80249103952996,1.56884121240254,-3.06117088304647,0.00220473226109139,0.0220998034786857,"Downregulated","HIV_eg_vs_NT_eg"
"GPSM1",627.998300569021,-2.92265602928198,0.936596097250431,-3.12050844314004,0.00180539122344595,0.0195935097500093,"Downregulated","HIV_eg_vs_NT_eg"
"CCDC69",1284.33137638104,-2.28354367094447,0.723320120200336,-3.1570304864629,0.00159384681688675,0.0183286519899235,"Downregulated","HIV_eg_vs_NT_eg"
"TANC2",387.799514847077,-2.14987762656266,0.591370553847049,-3.63541541352886,0.000277533048692046,0.00757264787663103,"Downregulated","HIV_eg_vs_NT_eg"
"TTLL3",214.570621996128,-2.56781539428863,0.781625080459106,-3.285226457652,0.00101900434516631,0.0142735277787225,"Downregulated","HIV_eg_vs_NT_eg"
"KIF26A",130.986848691228,-4.17718410248417,1.02905096746801,-4.0592587097626,4.92287479560469e-05,0.00375240271629122,"Downregulated","HIV_eg_vs_NT_eg"
"PCDHB5",22.915627618898,-4.33203076727275,1.59598207708138,-2.71433547373843,0.00664088780561224,0.0424821099574736,"Downregulated","HIV_eg_vs_NT_eg"
"GAS1",6872.30555991233,-5.29438675477116,1.49162875530987,-3.54939976580924,0.000386110427734259,0.00883465025238035,"Downregulated","HIV_eg_vs_NT_eg"
"PHGDH",159.291837440155,-4.2228900794535,1.43442463585652,-2.94396092613951,0.00324040907417508,0.0274775436848661,"Downregulated","HIV_eg_vs_NT_eg"
"GATA4",150.220480818584,-7.31961412103418,2.11219280278422,-3.46541002856639,0.00052942363618177,0.0102653009754947,"Downregulated","HIV_eg_vs_NT_eg"
"SLC13A4",186.072271932827,-7.9363123118582,2.65002879346549,-2.99480229476289,0.00274622780537336,0.0250982737674707,"Downregulated","HIV_eg_vs_NT_eg"
"GATA6",238.412158869788,-4.31822234921871,1.47048466990451,-2.93659800581201,0.00331833947758421,0.0278512402554705,"Downregulated","HIV_eg_vs_NT_eg"
"GBP1",11940.0765055136,2.47767430069261,0.684782219494049,3.61819309870989,0.000296667022402055,0.00784128669752839,"Upregulated","HIV_eg_vs_NT_eg"
"GBP2",4385.91748431178,2.29688340936644,0.662349355863104,3.46778235539067,0.000524772120187923,0.0102093418452335,"Upregulated","HIV_eg_vs_NT_eg"
"HSPB8",1374.07439012362,-2.77629238564631,0.93495040282463,-2.9694541841564,0.00298329295592972,0.0260866485293961,"Downregulated","HIV_eg_vs_NT_eg"
"SEZ6L2",243.223183885627,-6.96882244201069,1.60967234951873,-4.32934220687477,1.49555384171384e-05,0.00246026478297936,"Downregulated","HIV_eg_vs_NT_eg"
"NUPR1",3368.59346090109,-2.05257959346748,0.768750606763595,-2.6700201279954,0.00758467001317359,0.0460634548842474,"Downregulated","HIV_eg_vs_NT_eg"
"HEYL",269.495825924907,-5.8214079873346,1.93464272718888,-3.00903515957872,0.00262078784527033,0.0244531451835084,"Downregulated","HIV_eg_vs_NT_eg"
"GDF9",12.2770005968002,-2.79846331946633,1.00207669092078,-2.79266381986683,0.00522759898635159,0.0369335067625238,"Downregulated","HIV_eg_vs_NT_eg"
"GGT7",280.817145097221,-2.18862322848852,0.610967297719815,-3.5822264737518,0.000340678246555635,0.00841093149632142,"Downregulated","HIV_eg_vs_NT_eg"
"NBEA",116.468906644516,-2.60266381919808,0.765334818947132,-3.40068654236658,0.000672168563324705,0.0115337591112006,"Downregulated","HIV_eg_vs_NT_eg"
"GJA1",6562.0877145647,-5.04612131148873,1.48939281589126,-3.38803924501887,0.000703941912629353,0.0116909715308943,"Downregulated","HIV_eg_vs_NT_eg"
"GJA4",248.576216382529,-6.39628520556455,2.31191905186084,-2.76665621160752,0.00566344443527073,0.0388158119426448,"Downregulated","HIV_eg_vs_NT_eg"
"BEX3",381.202951411186,-4.42633596492761,1.4597399877016,-3.03227698235287,0.00242716375771433,0.0233892441165528,"Downregulated","HIV_eg_vs_NT_eg"
"GJA5",717.581949420007,-5.529918652078,1.81021935784236,-3.05483345326128,0.0022518553250272,0.0223471362749226,"Downregulated","HIV_eg_vs_NT_eg"
"TSPAN13",208.837371221893,-3.40282446047994,1.1174053708569,-3.04529094742979,0.00232455317659296,0.0227905376686291,"Downregulated","HIV_eg_vs_NT_eg"
"LYPD3",170.685238693795,-4.04580394996129,1.22508012604182,-3.30248108997826,0.000958335493663096,0.0137528623461587,"Downregulated","HIV_eg_vs_NT_eg"
"B9D1",113.755012202605,-4.36029709000907,1.07189200033152,-4.06785113487227,4.74486767687061e-05,0.0037076396027067,"Downregulated","HIV_eg_vs_NT_eg"
"TJP3",23.8974122875122,-3.57169477649767,1.30171784376102,-2.74383177092976,0.00607266495926477,0.0402645769976198,"Downregulated","HIV_eg_vs_NT_eg"
"FILIP1",109.844764756949,-6.87673723650087,1.85402701476286,-3.70908146523444,0.000208012497896238,0.00674443841726641,"Downregulated","HIV_eg_vs_NT_eg"
"DENND2A",251.032294712712,-4.41218857437271,1.42250324044455,-3.10170722211772,0.00192408152497077,0.0202826170352598,"Downregulated","HIV_eg_vs_NT_eg"
"INTU",55.2682305589679,-2.28898415629804,0.788418343295961,-2.90326090934034,0.00369298831434512,0.0297188575574591,"Downregulated","HIV_eg_vs_NT_eg"
"GPC3",3450.25910305004,-6.479113097816,1.63566532130133,-3.96114841675633,7.45901497386974e-05,0.00447394373658389,"Downregulated","HIV_eg_vs_NT_eg"
"TNFRSF21",2356.78531346653,-3.33408387441846,0.803966257687732,-4.14704453394293,3.36794572103857e-05,0.00323793643921506,"Downregulated","HIV_eg_vs_NT_eg"
"AHDC1",828.186548458419,-2.07859126546796,0.58032018199942,-3.58180075403622,0.000341234005382593,0.0084113644102826,"Downregulated","HIV_eg_vs_NT_eg"
"PDCD4",1125.93984186709,-2.5104805829484,0.686123574674201,-3.65893357350457,0.000253266970746329,0.0071964658524066,"Downregulated","HIV_eg_vs_NT_eg"
