"Symbol","signcon","randomSummary","randomCi.lb","randomCi.ub","randomP","het_QE","het_QEp","het_QM","het_QMp","error","rank","virus","gestation"
"HTRA1",-3,-5.73972251886866,-8.79334834159467,-2.68609669614265,0.000229575121391893,2.79912505194578,0.246704867309235,13.5720777129832,0.000229575121391893,FALSE,707,"HIV","Early/mid"
"FGFBP1",-3,-6.67293017001722,-10.3590836136362,-2.9867767263982,0.000388076121291367,0.352477258798689,0.838417888306659,12.5887475078218,0.000388076121291366,FALSE,708,"HIV","Early/mid"
"PCBP3",-3,-5.38201419798134,-8.19400710301852,-2.57002129294416,0.000175938768867631,2.55504671818972,0.278726752414706,14.0720516057381,0.000175938768867631,FALSE,709,"HIV","Early/mid"
"MAGEL2",-3,-6.51513930190216,-10.0986884858671,-2.93159011793717,0.000366152582283496,0.522335403758416,0.770151752888396,12.6974600431387,0.000366152582283496,FALSE,710,"HIV","Early/mid"
"INHA",-3,-6.06258924854268,-9.33945185226417,-2.78572664482118,0.000287657475182491,3.03808325553476,0.218921594824663,13.149099379749,0.000287657475182491,FALSE,711,"HIV","Early/mid"
"EDNRB",-3,-4.60418106762555,-6.89128172291974,-2.31708041233137,7.9593905342977e-05,0.876292941270063,0.645231268502035,15.5679136764737,7.95939053429771e-05,FALSE,712,"HIV","Early/mid"
"CCDC3",-3,-5.8165350083508,-8.92804136990277,-2.70502864679884,0.000248419088843802,2.58479221911521,0.274611993716414,13.4240477486929,0.000248419088843801,FALSE,713,"HIV","Early/mid"
"TMEM184A",-3,-5.76778262669023,-8.84635191838353,-2.68921333499692,0.000240616918616829,2.30836600183979,0.315315043798368,13.4839174502559,0.000240616918616829,FALSE,714,"HIV","Early/mid"
"METTL27",-3,-5.10360141288252,-7.73248458614383,-2.47471823962122,0.000141809750846005,0.154623217915883,0.925601382981394,14.4779511443188,0.000141809750846005,FALSE,715,"HIV","Early/mid"
"THBS4",-3,-6.01887446006901,-9.26999493143447,-2.76775398870356,0.000285043364629287,2.16323386807339,0.339046865773763,13.1662054187153,0.000285043364629288,FALSE,716,"HIV","Early/mid"
"MASP1",-3,-6.64500089981001,-10.3207667621004,-2.96923503751959,0.000395307338632011,3.63888655057896,0.162115979787152,12.5542447203424,0.000395307338632011,FALSE,717,"HIV","Early/mid"
"PI16",-3,-7.32284990584601,-11.4584936864661,-3.18720612522596,0.000519597772726991,1.45076921600023,0.484138329668345,12.0439848047656,0.00051959777272699,FALSE,718,"HIV","Early/mid"
"FHL5",-3,-8.21654126205476,-12.9543893088908,-3.47869321521872,0.00067623351432214,0.00106133331028453,0.999469474123504,11.5534584669666,0.00067623351432214,FALSE,719,"HIV","Early/mid"
"C14orf180",-3,-7.05038435265458,-11.002448762164,-3.09831994314521,0.000471357016570396,0.306803357375116,0.857785098609514,12.2257001677565,0.000471357016570397,FALSE,720,"HIV","Early/mid"
"FAM153A",-3,-5.31878947753028,-8.09628685441992,-2.54129210064064,0.00017455817020534,1.0222328662632,0.599825539749201,14.0868687725199,0.00017455817020534,FALSE,721,"HIV","Early/mid"
"SGCB",-3,-5.2830669767707,-8.03652599199688,-2.52960796154452,0.000169515394129538,2.53048892698144,0.282170307369932,14.1420113741699,0.000169515394129538,FALSE,722,"HIV","Early/mid"
"NDP",-3,-5.73493770142481,-8.79670274716618,-2.67317265568344,0.000241439166771647,2.63217297262677,0.268182787964763,13.4775164239853,0.000241439166771647,FALSE,723,"HIV","Early/mid"
"GATA5",-3,-4.9236498342668,-7.4340675325015,-2.41323213603209,0.000121019310762843,0.104990561851373,0.94885879878042,14.7767363113152,0.000121019310762843,FALSE,724,"HIV","Early/mid"
"PSG4",-3,-5.06298278703541,-7.66861864854422,-2.45734692552661,0.000139877505030748,1.23882385684259,0.538260880465756,14.5037945148577,0.000139877505030748,FALSE,725,"HIV","Early/mid"
"PRTG",-3,-6.11857669993296,-9.44381098479944,-2.79334241506649,0.000310451035993492,2.35552400745573,0.307967197369353,13.006262047066,0.000310451035993491,FALSE,726,"HIV","Early/mid"
"AEBP1",-3,-5.11171021990574,-7.75200925493293,-2.47141118487856,0.000147906681519906,2.42995807679821,0.296716233876133,14.3986707162094,0.000147906681519906,FALSE,727,"HIV","Early/mid"
"PCDHA12",-3,-7.07355144646999,-11.0493262876654,-3.0977766052746,0.000488297179977982,0.00151497080138806,0.999242801418947,12.1598341843402,0.000488297179977983,FALSE,728,"HIV","Early/mid"
"GRIK2",-3,-6.29107623823466,-9.73655279478236,-2.84559968168696,0.000345324476176829,2.06581419419224,0.355970613781018,12.8070020756896,0.000345324476176829,FALSE,729,"HIV","Early/mid"
"PCDH11X",-3,-4.69832680086747,-7.06374774633148,-2.33290585540345,9.90177491202841e-05,1.6856278947027,0.430497420349701,15.1553422756196,9.90177491202841e-05,FALSE,730,"HIV","Early/mid"
"LRRN3",-3,-6.06636151117409,-9.36406735132306,-2.76865567102513,0.000311562797483547,1.59480868990328,0.45049678208193,12.9995683070093,0.000311562797483547,FALSE,731,"HIV","Early/mid"
"CD34",-3,-4.66133837712492,-7.00242681851161,-2.32024993573823,9.5211348232513e-05,1.13854517823264,0.565936957712203,15.2293652135625,9.5211348232513e-05,FALSE,732,"HIV","Early/mid"
"THSD4",-3,-6.08791666919056,-9.40317449396868,-2.77265884441244,0.000319263741585332,2.22244599872034,0.3291561570414,12.9538529573556,0.000319263741585332,FALSE,733,"HIV","Early/mid"
"HSPA12B",-3,-4.85489395794766,-7.33079769026175,-2.37899022563357,0.000121435608998953,1.06526260608719,0.587058207522599,14.7702610032033,0.000121435608998953,FALSE,734,"HIV","Early/mid"
"TRO",-3,-5.93136338763416,-9.14136585853656,-2.72136091673177,0.000292817031703726,1.95652110816589,0.375964500323436,13.1157917624833,0.000292817031703726,FALSE,735,"HIV","Early/mid"
"NGFR",-3,-6.03248335861558,-9.31237260911926,-2.7525941081119,0.00031235477409584,2.87325933024081,0.237727631734018,12.9948146133076,0.00031235477409584,FALSE,736,"HIV","Early/mid"
"XPNPEP2",-3,-5.00622703599034,-7.5864006436452,-2.42605342833548,0.000143038400200877,1.52784956177088,0.465834535993364,14.4617019776976,0.000143038400200877,FALSE,737,"HIV","Early/mid"
"ACOX2",-3,-5.27724169936191,-8.04257055702585,-2.51191284169797,0.000183789074788881,0.800591397851654,0.670121862420851,13.9899635009012,0.000183789074788881,FALSE,738,"HIV","Early/mid"
"ISM2",-3,-7.21102098048178,-11.2942742233158,-3.12776773764772,0.000537584656077966,4.21417638804431,0.121591502332966,11.9805586357747,0.000537584656077966,FALSE,739,"HIV","Early/mid"
"ART4",-3,-5.94039133613056,-9.16078143938748,-2.72000123287364,0.000299900507716233,1.55737233948124,0.459008674806039,13.0710154328636,0.000299900507716233,FALSE,740,"HIV","Early/mid"
"MEIS1",-3,-4.70026978057883,-7.07514783773815,-2.32539172341951,0.00010484909193613,1.10446439384184,0.575663381106122,15.0473188591774,0.00010484909193613,FALSE,741,"HIV","Early/mid"
"EBF4",-3,-5.82114883796415,-8.96271256454545,-2.67958511138286,0.000281551610721614,2.72005618819914,0.25665356640142,13.1893028879551,0.000281551610721613,FALSE,742,"HIV","Early/mid"
"SNCAIP",-3,-5.24122331444563,-7.9881110282213,-2.49433560066995,0.000184220545665364,2.20477786801683,0.332076825738477,13.985554718248,0.000184220545665363,FALSE,743,"HIV","Early/mid"
"MGAT3",-3,-6.30208353054124,-9.77244804345347,-2.83171901762901,0.000371930939559815,3.39273376823674,0.183348441595141,12.6681823183,0.000371930939559815,FALSE,744,"HIV","Early/mid"
"SYNDIG1",-3,-7.28877572981043,-11.4316658674785,-3.14588559214236,0.000564222953656981,0.523912406243145,0.769544726626365,11.8904563693869,0.000564222953656981,FALSE,745,"HIV","Early/mid"
"MYL4",-3,-6.08721587048415,-9.41336975362463,-2.76106198734366,0.000334577622900129,1.79345550720834,0.407902234912435,12.8661589728003,0.00033457762290013,FALSE,746,"HIV","Early/mid"
"SH3BGRL2",-3,-6.65256998155627,-10.3638029420436,-2.94133702106897,0.000442522342491765,2.77550340842956,0.249635929578471,12.3435094083017,0.000442522342491765,FALSE,747,"HIV","Early/mid"
"EPHX2",-3,-6.55006545902122,-10.1916510432497,-2.90847987479275,0.000422911049046302,1.13657994675673,0.566493329578651,12.4281481065815,0.000422911049046302,FALSE,748,"HIV","Early/mid"
"RNF150",-3,-4.11880426738524,-6.10118628679658,-2.1364222479739,4.65659209976629e-05,1.05183658865011,0.591012391775241,16.5830263290975,4.65659209976629e-05,FALSE,749,"HIV","Early/mid"
"ODAD1",-3,-5.78107296706594,-8.90105285803494,-2.66109307609694,0.000281607953421937,1.20676413464395,0.546958653416015,13.1889279016185,0.000281607953421938,FALSE,750,"HIV","Early/mid"
"SYNM",-3,-5.30489133193015,-8.10019344146967,-2.50958922239062,0.000199541297119426,1.11744153456182,0.571940240745725,13.8353981478179,0.000199541297119426,FALSE,751,"HIV","Early/mid"
"BAMBI",-3,-4.96052550854584,-7.52055295881451,-2.40049805827717,0.000145990846921423,2.22223703523987,0.329190549646166,14.4232228016268,0.000145990846921424,FALSE,752,"HIV","Early/mid"
"HPGD",-3,-6.5358067759759,-10.1715984209939,-2.90001513095787,0.000426225800591056,2.52299607645661,0.28322942004222,12.4135676676772,0.000426225800591056,FALSE,753,"HIV","Early/mid"
"OCA2",-3,-8.31655138113281,-13.1599176952755,-3.47318506699008,0.000764169702373998,0.00101234497556981,0.999493955595897,11.3263009815868,0.000764169702373998,FALSE,754,"HIV","Early/mid"
"SLC44A5",-3,-6.83695011325268,-10.6785022404517,-2.99539798605364,0.000486249218816088,0.684973482856643,0.710002532942621,12.1676733655404,0.000486249218816088,FALSE,755,"HIV","Early/mid"
"TUBA3E",-3,-4.87854807210761,-7.38457536825035,-2.37252077596488,0.000135900566105087,1.5496591741133,0.460782297576228,14.5581357728707,0.000135900566105087,FALSE,756,"HIV","Early/mid"
"FOXO6",-3,-6.11308412923198,-9.46440135803546,-2.76176690042851,0.0003500419510692,0.591289258414662,0.744051795319478,12.7816184462141,0.0003500419510692,FALSE,757,"HIV","Early/mid"
"PHLDB2",-3,-6.46434384887611,-10.056934105018,-2.87175359273418,0.000420820535894337,3.49886678302158,0.17387243314192,12.4374029554532,0.000420820535894337,FALSE,758,"HIV","Early/mid"
"GPR78",-3,-5.61366649459001,-8.62602489943746,-2.60130808974257,0.000259718041922252,1.752077772415,0.416429172354323,13.3406230612772,0.000259718041922252,FALSE,759,"HIV","Early/mid"
"NSG1",-3,-5.7201628181046,-8.80769311313929,-2.63263252306991,0.000282151390890758,1.66639863141498,0.434656456230201,13.1853149555328,0.000282151390890758,FALSE,760,"HIV","Early/mid"
"ALDH1L2",-3,-4.74726084585391,-7.17079097255332,-2.3237307191545,0.000123426846103535,0.554921581777571,0.757705272970867,14.7395942087554,0.000123426846103535,FALSE,761,"HIV","Early/mid"
"GBP4",3,3.70912771778874,1.99667850203431,5.42157693354318,2.18360238384591e-05,3.79650230681007,0.149830420651619,18.0220568677187,2.18360238384591e-05,FALSE,762,"HIV","Early/mid"
"AMIGO1",-3,-5.39010206057853,-8.25640561159641,-2.52379850956065,0.000228052732948907,2.38623230537708,0.303274739679956,13.5845668626295,0.000228052732948907,FALSE,763,"HIV","Early/mid"
"ADGRG1",-3,-4.51651881038057,-6.78422166042455,-2.24881596033659,9.47707489643068e-05,1.62892671771826,0.442876929582842,15.2381251789621,9.47707489643068e-05,FALSE,764,"HIV","Early/mid"
"CNTNAP2",-3,-5.07944981816593,-7.73322188338356,-2.4256777529483,0.000175802795841735,0.951403904106319,0.621448676149753,14.0735057171164,0.000175802795841735,FALSE,765,"HIV","Early/mid"
"ABO",-3,-5.79145249390043,-8.93281269500725,-2.65009229279361,0.000302190362992446,0.489637945550234,0.782846241898052,13.0567685031677,0.000302190362992446,FALSE,766,"HIV","Early/mid"
"MMP2",-3,-4.81840322315577,-7.29358270384394,-2.34322374246761,0.000135940934357425,2.34830971249941,0.309080086439504,14.5575761739755,0.000135940934357425,FALSE,767,"HIV","Early/mid"
"LRRN4CL",-3,-5.61375092536321,-8.63420914493918,-2.59329270578724,0.000269749308298795,2.74698296935486,0.253221296037112,13.2695683528104,0.000269749308298796,FALSE,768,"HIV","Early/mid"
"ANO1",-3,-5.28918974258884,-8.08752826295678,-2.49085122222089,0.000211755458583482,1.5878256393255,0.452072452134334,13.7237871767668,0.000211755458583482,FALSE,769,"HIV","Early/mid"
"VSTM5",-3,-6.7412573591073,-10.5324942667855,-2.9500204514291,0.000492058936169088,0.334100522263296,0.846157081455931,12.1455210126956,0.000492058936169088,FALSE,770,"HIV","Early/mid"
"NPR3",-3,-5.76227412405501,-8.88548461452248,-2.63906363358754,0.000299071811593815,2.38025048625752,0.304183164829641,13.0761984242147,0.000299071811593815,FALSE,771,"HIV","Early/mid"
"FNDC5",-3,-5.93104586315745,-9.17153999293298,-2.69055173338191,0.000334115210082184,0.669002617250927,0.715694908250708,12.8687471737497,0.000334115210082184,FALSE,772,"HIV","Early/mid"
"RBMS3",-3,-5.45157447837626,-8.36504090554386,-2.53810805120866,0.000245015236472608,0.841365824128043,0.656598267793404,13.4499306666287,0.000245015236472608,FALSE,773,"HIV","Early/mid"
"LDB3",-3,-6.12695074662381,-9.50307662977203,-2.75082486347559,0.000375231271418919,0.583592370851871,0.74692075379602,12.6516653940673,0.000375231271418918,FALSE,774,"HIV","Early/mid"
"MYZAP",-3,-4.44404650692142,-6.66633599217291,-2.22175702166993,8.8748192464517e-05,0.449566119055509,0.798689468036681,15.3621538282886,8.8748192464517e-05,FALSE,775,"HIV","Early/mid"
"MFAP5",-3,-4.65130033094354,-7.01617562839339,-2.28642503349369,0.000115772271914264,0.782884544994602,0.676081077840459,14.8603301203961,0.000115772271914264,FALSE,776,"HIV","Early/mid"
"LAMB1",-3,-6.23035807299353,-9.67792342056985,-2.7827927254172,0.000397105049440593,3.86803319743571,0.144566365692346,12.5457659987708,0.000397105049440593,FALSE,777,"HIV","Early/mid"
"DAB2IP",-3,-4.49837680275154,-6.75885094191638,-2.2379026635867,9.60508782271263e-05,1.63697753552263,0.441097752208616,15.2127860742493,9.60508782271263e-05,FALSE,778,"HIV","Early/mid"
"GALNT13",-3,-7.3949278693619,-11.6403628502057,-3.14949288851807,0.000640233687662971,3.10349533642433,0.211877358740225,11.6551986084144,0.000640233687662971,FALSE,779,"HIV","Early/mid"
"LYPD3",-3,-4.11856234126813,-6.12214596973699,-2.11497871279927,5.6038950068605e-05,0.472034322570823,0.789767120397543,16.2320182232958,5.60389500686051e-05,FALSE,780,"HIV","Early/mid"
"ANKRD22",3,4.91441419913414,2.36157593371689,7.46725246455139,0.000161241559128081,1.13900962173136,0.565805550100298,14.2361676644376,0.000161241559128081,FALSE,781,"HIV","Early/mid"
"PRKD1",-3,-5.77326174710806,-8.91638397634115,-2.63013951787496,0.000318160699713991,2.15256942648739,0.340859567088084,12.960332321816,0.000318160699713992,FALSE,782,"HIV","Early/mid"
"IL11RA",-3,-4.24915575216532,-6.34593766578426,-2.15237383854638,7.13039145156841e-05,0.138901068776211,0.932906279023167,15.7759295849097,7.13039145156841e-05,FALSE,783,"HIV","Early/mid"
"PKDCC",-3,-5.61433331665867,-8.64902304678787,-2.57964358652948,0.000287806391381317,2.77368117953379,0.249863480127176,13.1481296354606,0.000287806391381317,FALSE,784,"HIV","Early/mid"
"ERBB2",-3,-4.46469207395831,-6.71017679121808,-2.21920735669854,9.73948909735311e-05,0.627654312532664,0.730645304708508,15.1865455642091,9.73948909735312e-05,FALSE,785,"HIV","Early/mid"
"IGFBP4",-3,-4.59746990118477,-6.936333680005,-2.25860612236455,0.000116835762646675,0.514747192155142,0.773079340398606,14.8430829689087,0.000116835762646675,FALSE,786,"HIV","Early/mid"
"GALNT16",-3,-6.16030887519039,-9.57227442495835,-2.74834332542243,0.000402075301361931,0.771915406395408,0.679799278407923,12.5225243008327,0.000402075301361931,FALSE,787,"HIV","Early/mid"
"MCC",-3,-4.64988964548074,-7.02535360636688,-2.27442568459459,0.000124768393058183,1.35939822841983,0.506769449154499,14.7192127363254,0.000124768393058183,FALSE,788,"HIV","Early/mid"
"STXBP6",-3,-4.8816250442465,-7.41774378644457,-2.34550630204843,0.000161542998272025,0.191135140258465,0.9088569479974,14.2326526901532,0.000161542998272025,FALSE,789,"HIV","Early/mid"
"GALNT15",-3,-6.68542825605376,-10.4597340561278,-2.9111224559797,0.000517203966147269,3.82425798364881,0.147765460020051,12.0525926396974,0.000517203966147269,FALSE,790,"HIV","Early/mid"
"CAPN5",-3,-4.77817300543701,-7.24497924790214,-2.31136676297187,0.000146797240000235,1.10654751281105,0.575064105596313,14.4128492860188,0.000146797240000235,FALSE,791,"HIV","Early/mid"
"PALM3",-3,-6.48496863121794,-10.1234949291823,-2.84644233325353,0.000477168271060948,1.06967033871389,0.58576583434701,12.2028396638567,0.000477168271060948,FALSE,792,"HIV","Early/mid"
"GPRC5A",-3,-4.63934013492544,-7.01082144447086,-2.26785882538002,0.000125929122062023,0.962243062768844,0.618089795829601,14.7017555713619,0.000125929122062023,FALSE,793,"HIV","Early/mid"
"CDC42BPG",-3,-4.45055493800728,-6.69238212139066,-2.2087277546239,9.98360043190218e-05,1.62768929633528,0.443151027058964,15.1398040043115,9.98360043190218e-05,FALSE,794,"HIV","Early/mid"
"FST",-3,-5.51509464748676,-8.48964000795281,-2.5405492870207,0.000279101232316733,2.55667213018974,0.278500321533986,13.2056848830301,0.000279101232316733,FALSE,795,"HIV","Early/mid"
"TMEM88B",-3,-7.06339848512906,-11.099516527228,-3.0272804430301,0.000603514148890238,0.00147243095229782,0.999264055463971,11.765106942001,0.000603514148890238,FALSE,796,"HIV","Early/mid"
"PCDHGA7",-3,-5.97919149966401,-9.27354255831899,-2.68484044100903,0.000374684017815438,1.63378025088607,0.441803473689609,12.6543940343139,0.000374684017815438,FALSE,797,"HIV","Early/mid"
"PCDHB12",-3,-5.83172437746472,-9.02852150243055,-2.6349272524989,0.000349633742192266,0.590367544632049,0.744394775743216,12.7838012464601,0.000349633742192266,FALSE,798,"HIV","Early/mid"
"EGFR",-3,-4.46262440367022,-6.72007330804393,-2.20517549929651,0.000106824930276449,1.92477292696688,0.381980215545144,15.0120843425028,0.000106824930276449,FALSE,799,"HIV","Early/mid"
"CAPN6",-3,-5.99497836187122,-9.30855545912894,-2.6814012646135,0.000391127420818399,2.80318433222463,0.246204653007183,12.5741102008736,0.0003911274208184,FALSE,800,"HIV","Early/mid"
"DPPA4",-3,-6.91813704078721,-10.8661209179462,-2.97015316362825,0.000593676470979449,0.00155350838339494,0.999223547403746,11.7957011928244,0.000593676470979449,FALSE,801,"HIV","Early/mid"
"TANC1",-3,-4.50430899869058,-6.79520848760806,-2.2134095097731,0.000116378508964373,1.701575528814,0.427078362264532,14.8504790309228,0.000116378508964373,FALSE,802,"HIV","Early/mid"
"TMEM8B",-3,-5.23751978005023,-8.03420651266833,-2.44083304743213,0.000242038716978039,0.541378460060039,0.762853531540553,13.4728628880156,0.000242038716978039,FALSE,803,"HIV","Early/mid"
"ACACB",-3,-4.07981077260765,-6.08047990122523,-2.07914164399006,6.42034431797013e-05,1.04896552052853,0.591861419452255,15.97444142377,6.42034431797014e-05,FALSE,804,"HIV","Early/mid"
"PCDHA6",-3,-6.83947078646008,-10.7384730102647,-2.94046856265545,0.000585835250115132,0.00158305874851669,0.999208783802482,11.8204555453784,0.000585835250115133,FALSE,805,"HIV","Early/mid"
"ADAM12",-3,-5.50231824654176,-8.48671429958936,-2.51792219349416,0.000302001356253351,2.60696841525682,0.271583887989672,13.057940329622,0.000302001356253351,FALSE,806,"HIV","Early/mid"
"RNF128",-3,-6.65885849292388,-10.4386097407573,-2.87910724509045,0.000554583818265606,1.40542815084067,0.495239361145425,11.9225544771839,0.000554583818265607,FALSE,807,"HIV","Early/mid"
"CLSTN2",-3,-8.50130118679638,-13.5355522290774,-3.46705014451532,0.000933706035236654,3.92163973306588,0.1407429831441,10.9546183143148,0.000933706035236656,FALSE,808,"HIV","Early/mid"
"SRPX2",-3,-4.29978806870069,-6.45924574928116,-2.14033038812023,9.51776117762568e-05,1.00842462437853,0.603981136684829,15.2300345159464,9.51776117762567e-05,FALSE,809,"HIV","Early/mid"
"RASGRF2",-3,-7.18209103844756,-11.3226809277445,-3.04150114915065,0.00067467193057989,3.0279493680269,0.22003367327235,11.5577569958068,0.00067467193057989,FALSE,810,"HIV","Early/mid"
"TEAD1",-3,-5.94361268485811,-9.23806522868041,-2.6491601410358,0.000406196137694802,3.23228154145601,0.198663911150678,12.5034733246405,0.000406196137694802,FALSE,811,"HIV","Early/mid"
"ERBB3",-3,-4.91628499039706,-7.50585143791936,-2.32671854287475,0.000198446130887232,2.14798899824409,0.341641103082913,13.8457397481371,0.000198446130887232,FALSE,812,"HIV","Early/mid"
"NMNAT2",-3,-4.9039009280643,-7.48570452208673,-2.32209733404186,0.000197046518877227,1.6276299383381,0.443164179532848,13.8590402273152,0.000197046518877227,FALSE,813,"HIV","Early/mid"
"ATP8A2",-3,-6.7658989382669,-10.628414311707,-2.90338356482683,0.000596427604246743,3.46074892455925,0.177218036073615,11.78709416356,0.000596427604246744,FALSE,814,"HIV","Early/mid"
"KAZALD1",-3,-4.3100652818576,-6.48279624088977,-2.13733432282544,0.000101074631762626,0.130790836481886,0.936697003057601,15.1165252277141,0.000101074631762626,FALSE,815,"HIV","Early/mid"
"BGN",-3,-5.95523505422775,-9.26235840048595,-2.64811170796955,0.000416557774324662,3.09655939916987,0.212613418351272,12.4564190892717,0.000416557774324661,FALSE,816,"HIV","Early/mid"
"SCRG1",-3,-5.51221820282249,-8.51502378749055,-2.50941261815443,0.000320815410037253,0.466788569147661,0.791841301156303,12.9447764288081,0.000320815410037254,FALSE,817,"HIV","Early/mid"
"SST",-3,-6.12074579098225,-9.54318800512101,-2.69830357684349,0.000456215887987593,1.21066160556575,0.545893813575021,12.286625444823,0.000456215887987593,FALSE,818,"HIV","Early/mid"
"PTPN3",-3,-5.27784685232301,-8.12035244304912,-2.4353412615969,0.000273507484219463,0.728237370443178,0.694808726321471,13.2436317146165,0.000273507484219463,FALSE,819,"HIV","Early/mid"
"B9D1",-3,-4.48974961551587,-6.78961622655471,-2.18988300447704,0.000130137050755859,0.510800301228002,0.774606476680362,14.6397995153646,0.000130137050755859,FALSE,820,"HIV","Early/mid"
"RNF112",-3,-4.6457930084012,-7.05363060450484,-2.23795541229755,0.00015579543967393,0.108879080207425,0.94701576360185,14.3008388117193,0.00015579543967393,FALSE,821,"HIV","Early/mid"
"IDO1",3,4.01906467452973,2.04419632507617,5.9939330239833,6.64272138465345e-05,0.852696681069939,0.652888874845,15.9099887538422,6.64272138465345e-05,FALSE,822,"HIV","Early/mid"
"BMP1",-3,-4.44780779913802,-6.71967789984035,-2.17593769843569,0.000124462256428851,0.849066341228666,0.654075055326012,14.7238442277364,0.000124462256428851,FALSE,823,"HIV","Early/mid"
"TSPAN18",-3,-7.36789340217804,-11.648672408434,-3.08711439592204,0.000742443835615701,3.19435905943957,0.202466764927573,11.3798682391392,0.000742443835615702,FALSE,824,"HIV","Early/mid"
"CHRDL2",-3,-5.79681062212692,-9.00171822752577,-2.59190301672806,0.000392546824135478,1.96528642882661,0.374320381062023,12.567340429641,0.000392546824135478,FALSE,825,"HIV","Early/mid"
"IRS2",-3,-4.14018284520974,-6.20121874215994,-2.07914694825954,8.24547716092634e-05,0.347517372351932,0.840499697384334,15.501156939685,8.24547716092634e-05,FALSE,826,"HIV","Early/mid"
"PKP2",-3,-5.64996449308994,-8.75499179917259,-2.54493718700729,0.000361937701788948,3.01884399358868,0.221037701543566,12.7191114127646,0.000361937701788949,FALSE,827,"HIV","Early/mid"
"HOXC10",-3,-6.48896624651658,-10.1758570683278,-2.80207542470533,0.000561507119193477,1.27913415465605,0.527520750308421,11.89944367861,0.000561507119193478,FALSE,828,"HIV","Early/mid"
"PRSS23",-3,-5.52437141885118,-8.54767082233471,-2.50107201536765,0.000341790606562999,2.90062055212209,0.234497517838788,12.8262471678667,0.000341790606563,FALSE,829,"HIV","Early/mid"
"ESAM",-3,-4.69385454601248,-7.1450783368085,-2.24263075521647,0.000174633315475503,1.82635205808505,0.401247823423428,14.0860592491876,0.000174633315475503,FALSE,830,"HIV","Early/mid"
"SLC16A4",-3,-4.59160145948156,-6.97290306982521,-2.21029984913791,0.000157344045260798,1.04411860066835,0.593297511339169,14.2822207457414,0.000157344045260798,FALSE,831,"HIV","Early/mid"
"F12",-3,-4.92975363538752,-7.54536000894271,-2.31414726183234,0.000220724036184973,0.95737877312309,0.619594909311646,13.6458891802279,0.000220724036184973,FALSE,832,"HIV","Early/mid"
"CLEC10A",3,3.66888636503483,1.92576151412513,5.41201121594453,3.70277479927771e-05,0.904854308811105,0.636082406284605,17.0179684658356,3.70277479927771e-05,FALSE,833,"HIV","Early/mid"
"TRPC1",-3,-6.87069959257125,-10.8242716457176,-2.91712753942485,0.000658942530048664,3.35137485514813,0.187179462921258,11.6016240045239,0.000658942530048665,FALSE,834,"HIV","Early/mid"
"SLC2A12",-3,-5.74773004367695,-8.92936380595327,-2.56609628140064,0.000399003732513277,0.104076582588323,0.949292516507949,12.5368529930166,0.000399003732513278,FALSE,835,"HIV","Early/mid"
"COX4I2",-3,-6.84982298230138,-10.7899611593191,-2.9096848052837,0.000655983843998135,0.636376602603193,0.727465792761126,11.6099934268961,0.000655983843998135,FALSE,836,"HIV","Early/mid"
"TET1",-3,-5.23764591061552,-8.06838910414164,-2.4069027170894,0.000287325294888762,0.917162082547124,0.63218004677237,13.1512643671117,0.000287325294888762,FALSE,837,"HIV","Early/mid"
"GABRB3",-3,-7.04318225631826,-11.1173390555599,-2.96902545707664,0.000703324534574947,1.0398443298558,0.594566824320848,11.4804406252173,0.000703324534574947,FALSE,838,"HIV","Early/mid"
"ECE1",-3,-4.43657773342171,-6.71433421110554,-2.15882125573787,0.000134763498740154,1.49119036247832,0.47445183105943,14.5739673306743,0.000134763498740154,FALSE,839,"HIV","Early/mid"
"TM6SF2",-3,-5.89772645653012,-9.18603200859503,-2.60942090446521,0.000439282157647583,0.612624315459563,0.736156786554654,12.3572291932711,0.000439282157647584,FALSE,840,"HIV","Early/mid"
"SLC6A2",-3,-7.61633375393376,-12.0845818024187,-3.1480857054488,0.000835227810401624,3.34242919452423,0.188018560067434,11.1612687919745,0.000835227810401623,FALSE,841,"HIV","Early/mid"
"COL6A3",-3,-6.45802439155696,-10.1348927507766,-2.78115603233737,0.000576435795923511,3.8219528637589,0.147935866753642,11.8505738569727,0.000576435795923511,FALSE,842,"HIV","Early/mid"
"TMC4",-3,-5.3959691583267,-8.34056186409324,-2.45137645256016,0.000328608596483965,1.33734080743585,0.512389396115535,12.8998492653961,0.000328608596483965,FALSE,843,"HIV","Early/mid"
"CFI",-3,-5.83875479653468,-9.08993959072428,-2.58757000234507,0.00043175771451566,2.64211908749955,0.26685241032081,12.3894876193073,0.00043175771451566,FALSE,844,"HIV","Early/mid"
"DIXDC1",-3,-4.58479058220002,-6.9689526334682,-2.20062853093183,0.000163870491941514,1.06444193032563,0.58729914917373,14.205732965248,0.000163870491941514,FALSE,845,"HIV","Early/mid"
"ZEB1",-3,-4.4390993347452,-6.72262252676836,-2.15557614272204,0.000138904907753282,1.99550058232831,0.368707994453135,14.5169391155615,0.000138904907753282,FALSE,846,"HIV","Early/mid"
"LYVE1",-3,-4.44177628963076,-6.7285713707481,-2.15498120851341,0.000140689429764877,0.0206733681658322,0.989716555836683,14.4928916789792,0.000140689429764877,FALSE,847,"HIV","Early/mid"
