"Symbol","signcon","randomSummary","randomCi.lb","randomCi.ub","randomP","het_QE","het_QEp","het_QM","het_QMp","error","rank","virus","gestation"
"C6orf132",-1,-7.83854155543752,-14.4797603655401,-1.19732274533492,0.0207050945446901,0,1,5.35144582918623,0.0207050945446901,FALSE,1826,"HIV","Term"
"SYNDIG1",-6,-2.91686793676921,-5.38956707212242,-0.444168801415992,0.0207759962217453,3.55269762000399,0.615429241400317,5.34548556676674,0.0207759962217453,FALSE,1831,"HIV","Term"
"AS3MT",-1,-6.62893417467265,-12.2519370414294,-1.0059313079159,0.0208553347065901,0,1,5.33884097758332,0.0208553347065901,FALSE,1832,"HIV","Term"
"TGFBR3L",-6,-2.72589179780747,-5.03906260211061,-0.412720993504335,0.020906705466857,0.301644031658735,0.997612052034691,5.33455261938052,0.020906705466857,FALSE,1836,"HIV","Term"
"TDRD12",-6,-2.48621128235582,-4.59794266659073,-0.374479898120911,0.021025264094111,0.73628482992611,0.980918089283196,5.32469699629074,0.021025264094111,FALSE,1840,"HIV","Term"
"DSCAM",-6,-3.45607640345076,-6.39460111048056,-0.517551696420949,0.0211573157262853,0.516958806850851,0.991489160312127,5.31378720269547,0.0211573157262852,FALSE,1844,"HIV","Term"
"KIAA0408",-6,-3.54787912137256,-6.56637611208383,-0.529382130661288,0.0212394194678955,1.64391701477644,0.895888122189265,5.30703946263652,0.0212394194678955,FALSE,1852,"HIV","Term"
"GRIK1",-6,-5.01313100207012,-9.28475894208809,-0.741503062052158,0.0214374535803255,0.00030139934682657,0.99999999991612,5.29087440494725,0.0214374535803254,FALSE,1855,"HIV","Term"
"PCDHB2",-2,-7.24046520557728,-13.4103690312425,-1.07056137991208,0.021445720417363,2.15000246977149e-05,0.996300372621908,5.2902029681572,0.021445720417363,FALSE,1856,"HIV","Term"
"OR2C1",-6,-2.44158246647711,-4.52254371352317,-0.360621219431039,0.0214699324862511,0.00104647536199537,0.999999998116312,5.28823799202923,0.0214699324862511,FALSE,1857,"HIV","Term"
"TACR1",-6,-3.69309987026763,-6.84099753983276,-0.545202200702513,0.0214810314508516,0.538427042321178,0.990648596194258,5.28733800140212,0.0214810314508515,FALSE,1859,"HIV","Term"
"CAP2",-1,-8.08522736318672,-14.9796362444785,-1.19081848189492,0.0215337137950197,0,1,5.28307266203588,0.0215337137950197,FALSE,1862,"HIV","Term"
"TENM4",-6,-2.29848717086025,-4.2600290193815,-0.336945322338993,0.021639413696722,0.505665638144494,0.991914371103047,5.27454733454801,0.021639413696722,FALSE,1866,"HIV","Term"
"GNMT",-6,-2.66923544306515,-4.95057384865053,-0.387897037479779,0.0218354815972786,0.000904906608643554,0.999999998690161,5.25884686328624,0.0218354815972786,FALSE,1875,"HIV","Term"
"KIAA0040",-5,-2.20000620343447,-4.08065175356318,-0.319360653305764,0.0218598648347404,0.0114168413772527,0.999983768839084,5.25690454840581,0.0218598648347405,FALSE,1877,"HIV","Term"
"FAM167A",-1,-8.64779160815463,-16.0474481073876,-1.24813510892168,0.0219888518932146,0,1,5.24666691326387,0.0219888518932146,FALSE,1879,"HIV","Term"
"ANXA8L1",-1,-9.16250152230653,-17.010820676196,-1.3141823684171,0.0221284793455937,0,1,5.23565463257412,0.0221284793455937,FALSE,1882,"HIV","Term"
"GOLGA6C",-6,-2.77350723441413,-5.15006860646551,-0.396945862362763,0.0221767118446864,1.70186160160115,0.888665145954442,5.2318673012666,0.0221767118446863,FALSE,1884,"HIV","Term"
"LOC107987545",-6,-2.17809688813887,-4.04452436334425,-0.311669412933476,0.0221810721657937,10.0170419745345,0.0747538069710606,5.23152533907522,0.0221810721657936,FALSE,1885,"HIV","Term"
"REP15",-6,-2.70823003960126,-5.02944525290212,-0.387014826300402,0.0222105590641012,0.84270720277437,0.974229749321396,5.22921462820861,0.0222105590641012,FALSE,1887,"HIV","Term"
"PADI2",-6,-2.19535312432277,-4.08076916226064,-0.3099370863849,0.0224801463782375,1.75308317021078,0.882145484122079,5.20823487911535,0.0224801463782374,FALSE,1895,"HIV","Term"
"COL25A1",-6,-3.97479007895863,-7.3892431189824,-0.560337038934854,0.0225124588659637,0.710612594429982,0.982381157491929,5.20573777746872,0.0225124588659637,FALSE,1897,"HIV","Term"
"EFCAB1",-6,-4.97152413936356,-9.24328000643716,-0.699768272289974,0.0225466027929532,0.000304068089037218,0.999999999914251,5.20310317501522,0.0225466027929532,FALSE,1899,"HIV","Term"
"TRIM60",-6,-4.97152413936356,-9.24328000643716,-0.699768272289974,0.0225466027929532,0.000304068089037218,0.999999999914251,5.20310317501522,0.0225466027929532,FALSE,1900,"HIV","Term"
"WFIKKN1",-2,-5.91478985280325,-10.998686233919,-0.830893471687538,0.0225902962097934,4.79089765720988e-05,0.994477381536471,5.19973774202286,0.0225902962097934,FALSE,1904,"HIV","Term"
"NECAB1",-6,-4.96815795938313,-9.2399243360935,-0.696391582672753,0.0226384829032958,0.000301934807178589,0.999999999915747,5.19603403250414,0.0226384829032959,FALSE,1907,"HIV","Term"
"DPY19L2",-2,-5.80983312383945,-10.8057733418336,-0.813892905845351,0.0226514124148855,0.000331069679772051,0.985483035902264,5.19504163877922,0.0226514124148855,FALSE,1910,"HIV","Term"
"KCNA5",-6,-4.9664508113271,-9.23822252880257,-0.694679093851625,0.0226852040274938,0.000302317895141466,0.99999999991548,5.19245076159974,0.0226852040274939,FALSE,1912,"HIV","Term"
"SYT9",-6,-4.96564511854511,-9.23741935564157,-0.693870881448658,0.022707283196209,0.000298465529553833,0.999999999918146,5.19076006272918,0.0227072831962091,FALSE,1913,"HIV","Term"
"CACNA1A",6,2.18456805793233,0.299776508506867,4.06935960735779,0.023104836537041,0.809606198396265,0.976416587890037,5.16060583003362,0.023104836537041,FALSE,1928,"HIV","Term"
"ARSI",-1,-8.48321350390228,-15.8117389939444,-1.15468801386014,0.0232818665397408,0,1,5.14735084968833,0.0232818665397409,FALSE,1934,"HIV","Term"
"LPAR3",-6,-3.70156204709449,-6.90326311343805,-0.499860980750926,0.0234537989528903,1.10166190538361,0.953956467277558,5.13457719946101,0.0234537989528903,FALSE,1940,"HIV","Term"
"ADCYAP1R1",-6,-4.92565572691908,-9.19755695863703,-0.653754495201128,0.0238269023634736,0.000304015039926558,0.999999999914288,5.10718846009937,0.0238269023634736,FALSE,1948,"HIV","Term"
"CDHR4",-6,-4.92565572691908,-9.19755695863703,-0.653754495201128,0.0238269023634736,0.000304015039926558,0.999999999914288,5.10718846009937,0.0238269023634736,FALSE,1949,"HIV","Term"
"GPR32",-6,-4.92565572691908,-9.19755695863703,-0.653754495201128,0.0238269023634736,0.000304015039926558,0.999999999914288,5.10718846009937,0.0238269023634736,FALSE,1950,"HIV","Term"
"CDK1",-4,-2.07617663614984,-3.87743932435277,-0.274913947946897,0.0238772033568093,4.74545231690006,0.447728476646262,5.10353003445409,0.0238772033568093,FALSE,1953,"HIV","Term"
"BHMT2",-1,-5.59707391519292,-10.460400931533,-0.733746898852853,0.0240912742594174,0,1,5.08804941382368,0.0240912742594174,FALSE,1959,"HIV","Term"
"GPR4",-1,-8.02411703597268,-15.0038935054817,-1.04434056646366,0.0242452045695796,0,1,5.07700583157844,0.0242452045695797,FALSE,1963,"HIV","Term"
"FAM71A",-2,-7.18633379612655,-13.4404352993353,-0.932232292917809,0.0243150095236351,0.00022436366362996,0.988049114562178,5.07202169550858,0.0243150095236352,FALSE,1966,"HIV","Term"
"S1PR5",-2,-6.00816100512112,-11.2411020146819,-0.775219995560327,0.0244287923366244,0.000116500595539981,0.991388164972476,5.06392924047555,0.0244287923366245,FALSE,1969,"HIV","Term"
"HBB",-4,-2.1654901845739,-4.0518579549281,-0.279122414219694,0.0244504500029027,7.55136595761221,0.182755636374911,5.06239333686655,0.0244504500029027,FALSE,1972,"HIV","Term"
"RGS4",-1,-8.20689061757774,-15.3578358672652,-1.05594536789026,0.0244881805111697,0,1,5.05972095966773,0.0244881805111697,FALSE,1973,"HIV","Term"
"LMOD3",-6,-4.03352225040559,-7.55978190596514,-0.507262594846037,0.0249671610641248,0.913484946146887,0.969237704969714,5.02616242821121,0.0249671610641248,FALSE,1990,"HIV","Term"
"USP43",-1,-8.97048032123121,-16.8152875823872,-1.12567306007518,0.0250128231022419,0,1,5.02299819266376,0.0250128231022419,FALSE,1991,"HIV","Term"
"AKR1C2",-4,-2.10148005286446,-3.93960425721524,-0.263355848513686,0.0250405665955122,6.88264413198271,0.229515552040384,5.02107858335889,0.0250405665955122,FALSE,1994,"HIV","Term"
"KRT85",-6,-4.87828117731377,-9.15033747270788,-0.60622488191967,0.0252150502100817,0.000303958543586203,0.999999999914328,5.00905621509596,0.0252150502100818,FALSE,2000,"HIV","Term"
"SLC22A2",-6,-4.87828117731377,-9.15033747270788,-0.60622488191967,0.0252150502100817,0.000303958543586203,0.999999999914328,5.00905621509596,0.0252150502100818,FALSE,2001,"HIV","Term"
"FER1L5",-6,-4.87515192236879,-9.14721863774575,-0.603085206991826,0.0253091604700916,0.000300968394159016,0.99999999991642,5.00260758689103,0.0253091604700915,FALSE,2002,"HIV","Term"
"KERA",-6,-4.87515192236879,-9.14721863774575,-0.603085206991826,0.0253091604700916,0.000300968394159016,0.99999999991642,5.00260758689103,0.0253091604700915,FALSE,2003,"HIV","Term"
"FLRT1",-6,-3.92692026605803,-7.36845627392079,-0.485384258195278,0.0253261295189395,0.500656449033266,0.992099237009846,5.00144748284308,0.0253261295189397,FALSE,2004,"HIV","Term"
"RSPH1",-6,-2.1167474264536,-3.9722307453825,-0.2612641075247,0.0253557246979153,2.70203785868459,0.745806738407416,4.99942611244143,0.0253557246979153,FALSE,2005,"HIV","Term"
"SCN4A",-6,-4.0373859576283,-7.57712866466595,-0.497643250590659,0.0253838701182444,0.432163931072092,0.994397212008676,4.99750603326012,0.0253838701182444,FALSE,2007,"HIV","Term"
"ZNF660-ZNF197",-4,-3.60902618629012,-6.77584834050585,-0.44220403207439,0.0255063391902471,16.0913228366626,0.0065881224727488,4.98917686118398,0.025506339190247,FALSE,2010,"HIV","Term"
"NDST3",-6,-3.19715179290771,-6.00573321762826,-0.388570368187169,0.0256727055025575,0.563624698719053,0.989608069624385,4.97792851441748,0.0256727055025575,FALSE,2015,"HIV","Term"
"TEX9",-6,-2.20810433377841,-4.14891451739363,-0.267294150163194,0.0257543444855598,1.35996064850329,0.928642530242551,4.97243640775191,0.0257543444855598,FALSE,2017,"HIV","Term"
"SGIP1",-1,-7.66497064355863,-14.4021792656324,-0.927762021484842,0.0257563996864007,0,1,4.97229838150832,0.0257563996864006,FALSE,2018,"HIV","Term"
"KNDC1",-1,-8.70022078044602,-16.3474237877805,-1.05301777311153,0.0257573700549391,0,1,4.97223321602674,0.0257573700549391,FALSE,2020,"HIV","Term"
"CPLX1",-3,-6.33872258508149,-11.9131215598432,-0.764323610319839,0.0258338127880199,2.96103446997522e-05,0.999985194937246,4.96710767186694,0.02583381278802,FALSE,2024,"HIV","Term"
"PKP1",-1,-8.57418927114763,-16.1153779907251,-1.03300055157011,0.0258510506028654,0,1,4.96595404017551,0.0258510506028654,FALSE,2026,"HIV","Term"
"SYN2",-1,-7.61127574941546,-14.3132503372268,-0.909301161604086,0.0260218689556032,0,1,4.95456512250257,0.0260218689556033,FALSE,2033,"HIV","Term"
"CTNND2",-1,-8.46458932248853,-15.9445572348643,-0.984621410112745,0.0265573722173978,0,1,4.91935876937513,0.0265573722173978,FALSE,2044,"HIV","Term"
"HSPB3",-6,-2.61491669167431,-4.92666224598992,-0.303171137358702,0.0266230133649768,0.820481137937835,0.975708639647554,4.91509407192125,0.0266230133649767,FALSE,2046,"HIV","Term"
"CABP1",-6,-4.82929850810169,-9.10152056936555,-0.557076446837834,0.026723466783818,0.000303898341266192,0.999999999914371,4.90858874179577,0.0267234667838182,FALSE,2047,"HIV","Term"
"SERPINB5",-6,-3.81187159040987,-7.18503761014231,-0.438705570677429,0.0267688502053687,0.760453958336569,0.979486847226433,4.90565805837938,0.0267688502053688,FALSE,2048,"HIV","Term"
"FZD6",-1,-8.71597901846701,-16.4296227090929,-1.00233532784117,0.0267842400381684,0,1,4.90466541595506,0.0267842400381685,FALSE,2050,"HIV","Term"
"LY6D",-6,-4.82375384834587,-9.09599502815658,-0.551512668535163,0.0268990321725451,0.000301884160542448,0.999999999915783,4.89727999032606,0.026899032172545,FALSE,2052,"HIV","Term"
"GRM2",-6,-3.02760542369404,-5.70988256018463,-0.345328287203447,0.0269460491537572,1.38266942051487,0.926199623498111,4.89426449506712,0.0269460491537572,FALSE,2053,"HIV","Term"
"FNDC11",-6,-3.95084581474202,-7.45249976033757,-0.449191869146461,0.0270089803102101,0.000438110489886706,0.999999999786332,4.89023687381557,0.0270089803102102,FALSE,2055,"HIV","Term"
"GOLGA6A",-6,-3.12106517439141,-5.88777804478908,-0.354352303993736,0.0270365083807031,1.13613884932046,0.950855279939876,4.88847813206673,0.0270365083807031,FALSE,2056,"HIV","Term"
"CPA4",-1,-6.54830070488755,-12.3545668634682,-0.742034546306878,0.0270742752189453,0,1,4.88606827257109,0.0270742752189454,FALSE,2060,"HIV","Term"
"LOC112268336",-2,-4.27846526871757,-8.0727144987331,-0.484216038702039,0.0270988151565004,6.74648309895576,0.240187666598904,4.88450427953227,0.0270988151565004,FALSE,2062,"HIV","Term"
"PCDHGB2",-6,-2.00590060910483,-3.78584386779796,-0.2259573504117,0.0271903424870581,2.04797325546165,0.842468003127629,4.87868397076588,0.0271903424870582,FALSE,2064,"HIV","Term"
"GOLGA6L10",-6,-2.11891458815796,-4.00104117496806,-0.236788001347859,0.0273458902137391,2.99186344499118,0.701240330303221,4.86883912446098,0.0273458902137391,FALSE,2068,"HIV","Term"
"HYAL4",-2,-6.83329780211824,-12.9044981027169,-0.76209750151957,0.0273845795255295,0.000200029762788421,0.988715744966582,4.86639946449822,0.0273845795255295,FALSE,2069,"HIV","Term"
"LOC107987004",-6,-2.01434323238209,-3.80502774538314,-0.223658719381038,0.0274705246586837,0.353810149949154,0.996506926247278,4.8609927625706,0.0274705246586837,FALSE,2074,"HIV","Term"
"LIN7A",-1,-7.2814694875753,-13.7556758008863,-0.807263174264261,0.0274997254118838,0,1,4.85915978284855,0.0274997254118839,FALSE,2075,"HIV","Term"
"RNASE2",-4,-2.48724135911992,-4.69973832269815,-0.2747443955417,0.0275701435123692,6.63824678140927,0.248963971285455,4.85474783662354,0.0275701435123692,FALSE,2079,"HIV","Term"
"FOS",-2,-3.58477052672863,-6.77528118867333,-0.394259864783938,0.0276538719867092,0.00212693732465641,0.963215616923836,4.84951717730941,0.0276538719867091,FALSE,2084,"HIV","Term"
"HNF1B",-6,-3.35285105371074,-6.33793750120825,-0.36776460621323,0.0277053968805426,0.000506041924623116,0.999999999693637,4.846306512216,0.0277053968805425,FALSE,2085,"HIV","Term"
"MDFI",-1,-8.192654954022,-15.4881744246088,-0.897135483435171,0.0277372824982609,0,1,4.84432273711334,0.0277372824982609,FALSE,2086,"HIV","Term"
"VEGFA",-4,-2.40214190373421,-4.54259497077852,-0.261688836689887,0.027836247623707,0.0296794208289423,0.99865216001097,4.83818066188786,0.0278362476237071,FALSE,2091,"HIV","Term"
"OR3A2",-6,-2.21724906617085,-4.19408490773576,-0.24041322460594,0.0279259302044426,1.97351922069441,0.852796896690369,4.83263428028601,0.0279259302044425,FALSE,2094,"HIV","Term"
"APOA1",-1,-8.33154329063127,-15.7663057348282,-0.896780846434318,0.0280651287186081,0,1,4.82406220822183,0.0280651287186081,FALSE,2103,"HIV","Term"
"FHL5",-6,-4.77859333030607,-9.05099301200302,-0.506193648609119,0.0283664834525522,0.000303833645804696,0.999999999914416,4.80565488662667,0.0283664834525522,FALSE,2114,"HIV","Term"
"IHO1",-6,-2.11318804224323,-4.00506163296638,-0.22131445152007,0.0285791275262986,0.610689708007651,0.987508579601299,4.79278824569326,0.0285791275262986,FALSE,2122,"HIV","Term"
"ZNF827",-2,-6.51402187164215,-12.3460817572843,-0.681961986000037,0.0285860096158271,3.58272546387608e-05,0.995224220868985,4.79237349159262,0.0285860096158272,FALSE,2123,"HIV","Term"
"NPHP1",-1,-6.74592576736416,-12.7911019120131,-0.700749622715208,0.0287307964339406,0,1,4.78367182506124,0.0287307964339406,FALSE,2127,"HIV","Term"
"ZCCHC12",-6,-3.01506435182418,-5.71697242896466,-0.313156274683691,0.0287332153749059,0.964338424690184,0.965390535977013,4.78352683507854,0.028733215374906,FALSE,2128,"HIV","Term"
"EMX2",-1,-8.14351350428649,-15.4486677789113,-0.838359229661642,0.0288965650143753,0,1,4.77376504073185,0.0288965650143753,FALSE,2133,"HIV","Term"
"SETDB2-PHF11",-2,-3.48409781754682,-6.61378492661267,-0.354410708480959,0.0291159246905343,8.24808682342207,0.143082692241165,4.7607460849996,0.0291159246905343,FALSE,2138,"HIV","Term"
"RNF180",-2,-6.8687174084026,-13.0427472802229,-0.694687536582334,0.0292208193439953,1.00292657359874e-06,0.999200948891788,4.75455666157512,0.0292208193439953,FALSE,2141,"HIV","Term"
"SOX9",-1,-7.64081022896748,-14.5182746984212,-0.763345759513796,0.0294429135810767,0,1,4.74152776661929,0.0294429135810766,FALSE,2154,"HIV","Term"
"LOC102724788",-6,-3.85395558880772,-7.32542835851201,-0.382482819103422,0.0295619513232111,0.000446321503142966,0.99999999977618,4.73458663189741,0.0295619513232111,FALSE,2157,"HIV","Term"
"LRRC10B",-3,-6.13495139278902,-11.6611091990049,-0.60879358657315,0.02956386206567,0.000165918290075207,0.999917044295977,4.73447545336789,0.0295638620656699,FALSE,2158,"HIV","Term"
"ACHE",-4,-2.13918446068248,-4.06921067623524,-0.20915824512972,0.0298280217556019,6.70708613208457,0.243351848092703,4.71917667053535,0.0298280217556019,FALSE,2167,"HIV","Term"
"C16orf74",-2,-6.41749732950032,-12.2203837437391,-0.61461091526156,0.0301927159196451,3.60114387251896e-05,0.995211960867784,4.69828584409831,0.030192715919645,FALSE,2179,"HIV","Term"
"NCMAP",-6,-4.72085285252995,-8.99346253687778,-0.44824316818212,0.0303428756175503,0.000301821910295011,0.999999999915826,4.68976054533015,0.0303428756175503,FALSE,2184,"HIV","Term"
"PTPN3",-1,-8.88879377042722,-16.9451025044575,-0.832485036396882,0.0305801538955153,0,1,4.67637834407046,0.0305801538955152,FALSE,2193,"HIV","Term"
"ADGRL4",-1,-8.86992564431161,-16.9227580645065,-0.81709322411675,0.0308629861799831,0,1,4.66056766211832,0.0308629861799831,FALSE,2202,"HIV","Term"
"WNT3",-2,-6.48338640751839,-12.3699675451054,-0.596805269931426,0.0308755436793462,0.000211949849901442,0.988384409925976,4.659869188825,0.0308755436793463,FALSE,2203,"HIV","Term"
"SP5",-6,-4.5628134309238,-8.70639414545542,-0.419232716392191,0.0309071449809561,0.237216213947119,0.998660151613588,4.65811277092299,0.0309071449809559,FALSE,2205,"HIV","Term"
"APCDD1L",-4,-2.2982247310525,-4.3852961949896,-0.211153267115396,0.0309078147904888,9.91597090641312,0.0776514875230293,4.65807556280645,0.0309078147904887,FALSE,2206,"HIV","Term"
"HBG1",-6,-3.47742613310497,-6.63560469574572,-0.319247570464213,0.0309209235662615,3.45258996232345,0.630573199362141,4.65734753566244,0.0309209235662615,FALSE,2207,"HIV","Term"
"TCEAL7",-6,-3.23958714259806,-6.18237406858942,-0.296800216606702,0.0309558496244635,1.3743435066153,0.927099109699083,4.65540940365114,0.0309558496244636,FALSE,2209,"HIV","Term"
"MISP",-1,-8.24714050046232,-15.7478367931592,-0.746444207765473,0.0311608134286486,0,1,4.64408122354724,0.0311608134286487,FALSE,2217,"HIV","Term"
"PI15",-6,-3.49279435977134,-6.67299850038668,-0.312590219156005,0.031349047259479,0.548579834386071,0.990236349170576,4.6337459426925,0.0313490472594792,FALSE,2222,"HIV","Term"
"GATA5",-4,-2.52926601118246,-4.83236562772717,-0.226166394637754,0.0313631756408039,6.13857404735298,0.29296768329506,4.63297281445299,0.0313631756408039,FALSE,2224,"HIV","Term"
"RNF17",-4,-2.657567716769,-5.07833048868565,-0.236804944852355,0.03142158414691,2.57988968926925,0.764418377463767,4.62978045586352,0.0314215841469101,FALSE,2225,"HIV","Term"
"CMTM8",-1,-7.75045840547049,-14.814365263788,-0.686551547152972,0.0315191801439712,0,1,4.62446006511295,0.0315191801439711,FALSE,2229,"HIV","Term"
"TP53AIP1",-6,-2.65195824014215,-5.07684257079304,-0.227073909491262,0.0320728693217344,2.08020226550046,0.837939951176867,4.59459768888652,0.0320728693217345,FALSE,2243,"HIV","Term"
"LIPK",-6,-4.67150364240454,-8.94429958927028,-0.398707695538803,0.0321248047224615,0.000303690007617887,0.999999999914517,4.59182427519418,0.0321248047224616,FALSE,2246,"HIV","Term"
"NRG3",-6,-4.67150364240454,-8.94429958927028,-0.398707695538803,0.0321248047224615,0.000303690007617887,0.999999999914517,4.59182427519418,0.0321248047224616,FALSE,2247,"HIV","Term"
"RHBDL1",-6,-2.29760426145724,-4.39971443678111,-0.195494086133358,0.0321742851546292,1.66933577098701,0.892740057468675,4.58918630931629,0.0321742851546291,FALSE,2249,"HIV","Term"
"IGDCC4",-2,-14.3432866379508,-27.4666879120535,-1.21988536384806,0.0321812223067346,4.11700517103101,0.0424541698914643,4.58881680520099,0.0321812223067346,FALSE,2250,"HIV","Term"
"RAVER2",-1,-8.62938622092398,-16.5331916419931,-0.725580799854836,0.0323635345294447,0,1,4.57913572030346,0.0323635345294447,FALSE,2259,"HIV","Term"
"EPCAM",-2,-5.50386744870308,-10.5453345189613,-0.462400378444895,0.0323765347306768,3.44617003179018e-05,0.995316118298313,4.57844756348352,0.0323765347306768,FALSE,2260,"HIV","Term"
"KIF1A",-6,-2.33554144032643,-4.47662081503651,-0.194462065616347,0.0325186612062639,2.38734892969995,0.793356612826912,4.57094295471627,0.0325186612062639,FALSE,2269,"HIV","Term"
"FOXC2",-6,-3.79782202472162,-7.28532196155219,-0.310322087891051,0.0328129943684222,0.460940408224896,0.99348377848596,4.55550977381667,0.0328129943684222,FALSE,2275,"HIV","Term"
"GRIP1",-2,-6.43669547010035,-12.352691012933,-0.520699927267682,0.032968113157503,0.00024868242750447,0.987418146890476,4.547434274147,0.032968113157503,FALSE,2285,"HIV","Term"
"HOXC9",-3,-6.11801070279954,-11.741888170551,-0.494133235048094,0.032992613434741,3.49661157526259e-05,0.999982517094951,4.54616241656352,0.032992613434741,FALSE,2286,"HIV","Term"
"SLC4A1",-6,-3.60145047500319,-6.91831662428207,-0.284584325724304,0.0333265348836844,0.503576762523255,0.991991741094192,4.52892557452006,0.0333265348836843,FALSE,2293,"HIV","Term"
"CTXN1",-1,-6.65325510059861,-12.7969685248537,-0.509541676343555,0.0337942894331309,0,1,4.50508131109953,0.0337942894331308,FALSE,2305,"HIV","Term"
"CDO1",-1,-7.89435290843244,-15.1861687457992,-0.602537071065701,0.0338444851959705,0,1,4.50254304312713,0.0338444851959705,FALSE,2308,"HIV","Term"
"DLG3",-1,-8.67010322491667,-16.6841385376403,-0.656067912193075,0.0339709642469372,0,1,4.49616473348477,0.0339709642469373,FALSE,2311,"HIV","Term"
"ATP2A1",-6,-2.2224013215128,-4.27667360137654,-0.168129041649054,0.0339744757817632,1.2704637204514,0.937941391253169,4.49598800183487,0.0339744757817633,FALSE,2312,"HIV","Term"
"STUM",-1,-6.92676734085283,-13.335325562297,-0.518209119408639,0.0341369177016633,0,1,4.48783328049955,0.0341369177016633,FALSE,2320,"HIV","Term"
"ANKS1B",-2,-6.36700279141458,-12.2588251308646,-0.475180451964571,0.0341719565671653,0.000219007555313733,0.988192614083203,4.48607961770429,0.0341719565671653,FALSE,2322,"HIV","Term"
"GLP2R",-3,-5.93528739981272,-11.42763959782,-0.442935201805486,0.0341727920167997,9.78831373092331e-05,0.999951059628964,4.48603782716661,0.0341727920167997,FALSE,2323,"HIV","Term"
"CLEC4M",-1,-8.26167169731461,-15.9073897360248,-0.615953658604405,0.034186720300267,0,1,4.4853412692327,0.0341867203002668,FALSE,2325,"HIV","Term"
"CXXC4",-6,-4.61482117101416,-8.88783905648644,-0.341803285541889,0.0342816137740696,0.000303609346349881,0.999999999914574,4.48060349639885,0.0342816137740695,FALSE,2327,"HIV","Term"
"EMCN",-6,-4.61482117101416,-8.88783905648644,-0.341803285541889,0.0342816137740696,0.000303609346349881,0.999999999914574,4.48060349639885,0.0342816137740695,FALSE,2328,"HIV","Term"
"FMO1",-6,-4.61482117101416,-8.88783905648644,-0.341803285541889,0.0342816137740696,0.000303609346349881,0.999999999914574,4.48060349639885,0.0342816137740695,FALSE,2329,"HIV","Term"
"CLDN11",-1,-8.32519965460096,-16.0368374475786,-0.613561861623358,0.0343529044014892,0,1,4.47705315838733,0.034352904401489,FALSE,2334,"HIV","Term"
"DKK4",-6,-3.51357565190209,-6.77073539048066,-0.256415913323523,0.034493088099086,0.000494181194811425,0.999999999711273,4.47009429058398,0.0344930880990861,FALSE,2335,"HIV","Term"
"RSPO1",-6,-4.60922495366369,-8.88226522407509,-0.336184683252286,0.0345011226890461,0.00030151495001873,0.99999999991604,4.46969634126846,0.0345011226890462,FALSE,2336,"HIV","Term"
"SOWAHB",-6,-3.68084007761078,-7.09394901899825,-0.267731136223311,0.0345402571061434,0.780637646129973,0.978251861527063,4.46775941691063,0.0345402571061433,FALSE,2337,"HIV","Term"
"SPRN",-2,-2.70050655767462,-5.2091470474201,-0.191866067929143,0.034869888669944,4.50495723374014,0.479220451336014,4.45153507204839,0.0348698886699439,FALSE,2341,"HIV","Term"
"PTPRR",-3,-5.74360030150335,-11.0805762829218,-0.406624320084934,0.0349192395870794,0.000178503714519883,0.999910752125569,4.44911984795052,0.0349192395870794,FALSE,2343,"HIV","Term"
"SNAP25",-6,-3.71650794081643,-7.17929339320547,-0.253722488427384,0.0354157180513047,0.352760843360883,0.996531482663915,4.42501903806981,0.0354157180513048,FALSE,2362,"HIV","Term"
"CAPN14",-4,-2.40576897552191,-4.64847206944417,-0.163065881599654,0.0355119464698179,2.29649442459932,0.806781606589539,4.42038867552011,0.035511946469818,FALSE,2364,"HIV","Term"
"BHLHE22",-6,-3.50377282748409,-6.77032060770929,-0.237225047258882,0.0355268664766271,0.945155385031226,0.966866972058482,4.41967192344416,0.0355268664766271,FALSE,2366,"HIV","Term"
"CLNK",-6,-3.0581567774133,-5.91231761953139,-0.203995935295218,0.0357245457326721,0.916463368669362,0.969018321365396,4.41020509675061,0.0357245457326723,FALSE,2376,"HIV","Term"
"GUCA2A",-6,-4.45983164645875,-8.62629797338548,-0.293365319532026,0.0359080490745875,0.228102172599906,0.998781231036427,4.40146608060179,0.0359080490745874,FALSE,2381,"HIV","Term"
"WSCD2",-6,-2.80134764318948,-5.41843903145479,-0.184256254924172,0.0359091030013533,0.822153769225024,0.975598838023747,4.40141602431918,0.0359091030013532,FALSE,2382,"HIV","Term"
"LOC107987373",-1,-8.9145222106894,-17.24302382069,-0.586020600688775,0.0359163252307819,0,1,4.40107304568165,0.0359163252307817,FALSE,2383,"HIV","Term"
"SST",-6,-4.43815716552156,-8.58486390006572,-0.291450430977397,0.0359299179562129,0.236054702844963,0.998675947621776,4.40042773233327,0.0359299179562129,FALSE,2386,"HIV","Term"
"SLC38A4",-6,-4.45758994753761,-8.62391802000831,-0.291261875066915,0.0359951521878074,0.228206541178441,0.998779881580696,4.39733429446,0.0359951521878075,FALSE,2387,"HIV","Term"
"BEND5",-6,-4.53817218506937,-8.78216260348071,-0.294181766658028,0.0360978679217164,0.184353924196648,0.999273108491346,4.39247533889162,0.0360978679217163,FALSE,2389,"HIV","Term"
"WFDC3",-6,-2.82073759637051,-5.45870331940377,-0.182771873337243,0.0361034508491829,0.58032163278235,0.98888648673502,4.39221165394407,0.036103450849183,FALSE,2391,"HIV","Term"
