"Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Direction","Comparison"
"OR51E2",23.3813820494532,-21.9171830317423,3.23591488322636,-6.77310245252491,1.2604962094576e-11,4.28239886117466e-09,"Downregulated","HIV_T_vs_NT_T"
"MAGED4B",46.6818111947372,-6.69189391982063,1.8320998724133,-3.65258140158368,0.000259617258322827,0.00569845296779374,"Downregulated","HIV_T_vs_NT_T"
"APOLD1",372.243662436848,-6.2698429101595,1.11894844166116,-5.6033349497779,2.1026633528928e-08,3.88117852429469e-06,"Downregulated","HIV_T_vs_NT_T"
"COL21A1",322.761415674634,-10.0573579555024,1.938892960464,-5.18716513009338,2.13519391723582e-07,2.79704696772296e-05,"Downregulated","HIV_T_vs_NT_T"
"LBH",1048.21430529633,-2.50374183114273,0.755514097766981,-3.31395779184381,0.000919853916098996,0.014848902237591,"Downregulated","HIV_T_vs_NT_T"
"ITM2C",1072.09517369116,-3.53649076125788,0.910857664994025,-3.88259428138103,0.000103347924977862,0.00294193328151918,"Downregulated","HIV_T_vs_NT_T"
"ADAMTS12",256.894600597481,-2.85262723402813,0.938252326858504,-3.04036254679955,0.00236293521106291,0.0297762377128638,"Downregulated","HIV_T_vs_NT_T"
"ADAMTS10",146.705298928622,-5.43741373880565,1.18004893600942,-4.60778665433435,4.06977922621675e-06,0.000289102317033252,"Downregulated","HIV_T_vs_NT_T"
"SPRY4",264.255819445044,-3.82188043941168,1.16376440774316,-3.28406713075483,0.00102320546773922,0.0159269472607854,"Downregulated","HIV_T_vs_NT_T"
"CLTCL1",138.991549252254,-2.28049303586911,0.756652114300047,-3.01392541270927,0.00257891199575907,0.031809973693546,"Downregulated","HIV_T_vs_NT_T"
"CAPN6",245.318300293581,-6.75508721727569,1.48408776279585,-4.55167638101798,5.32201538919297e-06,0.000346551902092949,"Downregulated","HIV_T_vs_NT_T"
"AXIN2",300.968047663906,-5.70029560112595,1.19314519365502,-4.77753724478742,1.7745518889252e-06,0.000149906469838503,"Downregulated","HIV_T_vs_NT_T"
"FZD4",157.828428895855,-3.83559724108976,1.09748541083358,-3.49489588037118,0.000474246721648334,0.00885487188281979,"Downregulated","HIV_T_vs_NT_T"
"ELOVL3",30.7915976099271,-3.53144971435961,1.08837794683,-3.24469061932509,0.00117578292634219,0.0176007045717201,"Downregulated","HIV_T_vs_NT_T"
"H2BC7",5.56625074697237,-4.41769817218805,1.51732110320108,-2.91151171816438,0.00359684415620826,0.041150424943794,"Downregulated","HIV_T_vs_NT_T"
"GLT8D2",108.023293528629,-4.14363508241314,1.21670826987791,-3.40561101210312,0.000660161676115586,0.0115273817590328,"Downregulated","HIV_T_vs_NT_T"
"PLVAP",129.669154202941,-8.26411243982685,1.72294728069084,-4.79649756695586,1.614639177115e-06,0.000141761691348052,"Downregulated","HIV_T_vs_NT_T"
"AIF1L",234.441846481933,-7.44564489657973,1.53090275784288,-4.86356488577435,1.15290207499988e-06,0.000114103942109391,"Downregulated","HIV_T_vs_NT_T"
"SOX7",126.659502765855,-5.80358846288983,1.0136551605029,-5.72540710986025,1.03185993473932e-08,2.09427364416963e-06,"Downregulated","HIV_T_vs_NT_T"
"CCDC3",152.118330902766,-8.6663452482482,1.72744811026279,-5.01684837695634,5.25259879040069e-07,6.08056399232459e-05,"Downregulated","HIV_T_vs_NT_T"
"SH3BGRL2",77.3334374988491,-5.68100196747656,1.39032075718691,-4.08610886236868,4.38668019711714e-05,0.00154458698991757,"Downregulated","HIV_T_vs_NT_T"
"JAM3",695.228921140507,-3.25286264402171,0.912595943264028,-3.5644062063079,0.000364680824404677,0.00722336112014738,"Downregulated","HIV_T_vs_NT_T"
"NRIP2",12.1248547244487,-21.410811186422,3.46088675847952,-6.18651018672119,6.15107114769931e-10,1.57851077895319e-07,"Downregulated","HIV_T_vs_NT_T"
"CRISPLD2",7627.2595106104,-5.46951216563817,1.25684910535988,-4.35176517396817,1.35045859452367e-05,0.000685884392113659,"Downregulated","HIV_T_vs_NT_T"
"ESYT3",237.794682339251,-4.91944825600825,1.28452585652128,-3.82977752532828,0.000128259161932905,0.00338015882409348,"Downregulated","HIV_T_vs_NT_T"
"HMCN1",189.044026997,-6.09060142569148,1.81008167112293,-3.36482133533401,0.000765932385542541,0.0129685713123064,"Downregulated","HIV_T_vs_NT_T"
