Symbol,log2FoldChange,padj,Direction,Comparison,ndeg,ddeg,idx,degvcount,virus.x,gestation.x,signcon,randomSummary,randomP,rank,virus.y,gestation.y,Shared_2,Shared
PSG9,-4.68935859989897,0.0416327510680096,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-4,-7.15961097782884,0.000200844589936504,311,HIV,Term,FALSE,FALSE
PSMB8,NA,NA,NA,NA,6,6,36,2.Up-regulated,HIV,Term,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PSMB9,2.62451993112338,1.81708811398142E-05,Upregulated,HIV_T_vs_NT_T,6,6,36,2.Up-regulated,HIV,Term,6,2.52559658128392,5.02389045745924E-21,283,HIV,Term,TRUE,TRUE
PTCH1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.28300922256032,0.0022735488585238,738,HIV,Term,FALSE,FALSE
PTCHD3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.47576965463465,0.0391754348807204,2487,HIV,Term,FALSE,FALSE
PTGDS,-4.60921300900301,0.00276877242718878,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PTGER3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-6.41077616858164,0.00798745191449533,1224,HIV,Term,FALSE,FALSE
PTGES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.17167989011525,0.00418788986533449,936,HIV,Term,FALSE,FALSE
PTGFR,-6.67618252653237,0.00165959243554282,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-20.7483754036503,2.69034064377023E-14,62,HIV,Term,FALSE,FALSE
PTGIS,-5.98211654828364,0.00536910155481148,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-19.9408200987369,3.88648148733783E-11,130,HIV,Term,FALSE,FALSE
PTGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2.08153321292132,0.00565715137543419,1051,HIV,Term,FALSE,FALSE
PTH1R,-7.67156876927407,9.31406100916316E-05,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-22.3013564721469,4.69769814979613E-10,120,HIV,Term,FALSE,FALSE
PTH2R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-19.1122370214896,1.54218934759761E-07,200,HIV,Term,FALSE,FALSE
PTK7,-4.40435794177039,0.00549639630241884,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PTN,-6.43753436704782,0.00438500691308978,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-21.1400236376222,2.07444307505354E-08,170,HIV,Term,FALSE,FALSE
PTP4A3,-4.95362974126853,0.000204740508648789,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PTPN13,-4.38452815914907,0.00959747758606077,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PTPN3,-4.74245951466159,0.0125282492864969,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-8.88879377042722,0.0305801538955153,2193,HIV,Term,FALSE,FALSE
PTPRB,-5.43338138887422,2.1281569184402E-05,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PTPRD,-5.76278910204472,0.000868263795212458,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PTPRN,-2.22909181858223,0.0375368120909684,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PTPRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.74360030150335,0.0349192395870794,2343,HIV,Term,FALSE,FALSE
PTPRS,-4.15992711297337,0.0187618748150593,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PTPRT,-6.64580441869126,0.00878552867793309,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-20.2187634342968,2.56803288248485E-08,182,HIV,Term,FALSE,FALSE
PTPRU,-3.93187536052638,0.0166907874375033,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PWWP3B,-5.58385246812202,0.0198089739360227,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-19.3064339422724,2.15913168574754E-09,171,HIV,Term,FALSE,FALSE
PXDN,-4.04933461491918,0.0236587106753237,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PYGM,-3.95646105398509,0.00493966358055135,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PYGO1,-3.49455917467685,0.0436607349727723,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RAB15,-3.97969273949222,0.0162908900372427,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RAB40A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.22467620255037,0.0456430474454467,2685,HIV,Term,FALSE,FALSE
RADIL,-6.43979386225991,0.0202135911002808,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RADX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.76777860330701,0.0460646648786723,2699,HIV,Term,FALSE,FALSE
RAI14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.53557570637857,0.00428273153525674,942,HIV,Term,FALSE,FALSE
RAI2,-5.29280661844521,0.00202637460973382,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RAMP2,-6.68755680569471,0.000517538317854208,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RAMP3,-7.34185514857369,0.00199442461403966,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-21.0275720934461,2.72549756649875E-12,99,HIV,Term,FALSE,FALSE
RANBP3L,-5.00193394246039,0.00113093540233858,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-6,-6.16574877578801,5.47585480783021E-06,272,HIV,Term,FALSE,FALSE
RAPGEF3,-2.62465715471129,0.00325205012313891,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RAPGEF4,-3.71679764271935,0.0190212960589466,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-6.66210666299119,0.0476243227133496,2738,HIV,Term,FALSE,FALSE
RAPGEF5,-6.21294496821195,0.000848829934945964,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-22.6318566234456,1.27358532345059E-06,197,HIV,Term,FALSE,FALSE
RARB,-5.88248885938176,0.0382624303471861,Downregulated,HIV_T_vs_NT_T,4,-4,-16,0.Down-regulated,HIV,Term,-4,-20.745461269352,3.70958666438998E-15,53,HIV,Term,TRUE,TRUE
RARRES2,-4.33217272021128,0.0325945089756322,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-21.5564780595132,2.79610550116672E-08,168,HIV,Term,FALSE,FALSE
RASD1,-3.38494608626344,0.0176059940608113,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RASD2,-4.91495072261981,0.0341741856471818,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-5,-6.77992044966334,0.000230880458163378,319,HIV,Term,FALSE,FALSE
RASGRF2,-6.8304624965578,0.000928411214614395,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-21.8086532916555,5.28247737610299E-15,38,HIV,Term,FALSE,FALSE
RASGRP2,-5.07596967153768,0.000571809615431269,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RASIP1,-4.2738160122042,0.00404883472731429,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RASL10B,-5.14612874999365,0.00115089240633502,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RASL11A,-2.42686360805349,0.0497620866178462,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RASL11B,-4.25213176910533,0.00723116505545432,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RASL12,-8.38933153791339,0.0022062477680711,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RASSF6,-6.51234575614083,0.0297997058948278,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-6,-6.47763240200398,0.00161011460108424,547,HIV,Term,FALSE,FALSE
RAVER2,-4.92890425220846,0.00700550308792176,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-8.62938622092398,0.0323635345294447,2259,HIV,Term,FALSE,FALSE
RBFOX2,-2.78766551600295,0.00850444221862175,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RBMS3,-6.51879810868752,0.00467474751523059,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-21.9587466667254,9.92927115504174E-13,65,HIV,Term,FALSE,FALSE
RBP4,-3.91105921035634,0.00824833518116612,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RBPMS,-2.99154342126535,0.0227229535506786,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RBPMS2,-3.86707177419363,0.00703667415948595,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-8.66719678701504,0.0125446017539425,1484,HIV,Term,FALSE,FALSE
REEP1,-5.5492715912666,0.000959167132652933,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-7.38661036749789,0.000142379216040944,298,HIV,Term,FALSE,FALSE
REM1,-4.22652630911071,0.0446350755799564,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-6.88563276135817,0.00576207147965635,1063,HIV,Term,FALSE,FALSE
REM2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.08447354082901,0.00432245439667286,947,HIV,Term,FALSE,FALSE
REN,NA,NA,NA,NA,4,-4,-16,0.Down-regulated,HIV,Term,-4,-3.83658882779832,0.00426267341423305,940,HIV,Term,TRUE,FALSE
REP15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.70823003960126,0.0222105590641012,1887,HIV,Term,FALSE,FALSE
REPS2,-2.1611502751686,0.0314034470473417,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-6,-2.28119211121462,0.000873625787242069,517,HIV,Term,FALSE,FALSE
RERG,-7.80291449877715,0.0001897381362442,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-23.006103301306,1.0563765647057E-09,117,HIV,Term,FALSE,FALSE
RET,-3.36680465769504,0.0206082066219254,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RETREG1,-4.22634683034839,0.00826379347387297,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RFPL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.8517363141728,0.0483338304345421,2757,HIV,Term,FALSE,FALSE
RFTN2,-2.8548454498575,0.0391030978211995,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-6,-3.99753004957984,0.000285263791358986,374,HIV,Term,FALSE,FALSE
RFX5,NA,NA,NA,NA,5,5,25,2.Up-regulated,HIV,Term,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RGMA,NA,NA,NA,NA,4,-4,-16,0.Down-regulated,HIV,Term,-4,-2.3003065947456,0.000108178178786929,404,HIV,Term,TRUE,FALSE
RGN,-9.87899870743514,0.00113362416624421,Downregulated,HIV_T_vs_NT_T,4,-4,-16,0.Down-regulated,HIV,Term,-4,-22.4329067923633,4.00959645125965E-17,18,HIV,Term,TRUE,TRUE
RGPD1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-21.5568459329981,4.64479775050813E-05,247,HIV,Term,FALSE,FALSE
RGPD2,-3.14920026628034,0.0166644118920039,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RGS11,-6.92155775185662,0.00086963987947134,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-20.8798916476142,2.16125934778825E-09,144,HIV,Term,FALSE,FALSE
RGS16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2.29021241421641,0.000866721032164407,515,HIV,Term,FALSE,FALSE
RGS17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-6.31381749534387,0.0431953011408973,2619,HIV,Term,FALSE,FALSE
RGS2,-3.37607149371253,0.00996831650636698,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RGS22,-5.58313987804536,0.0424599146066861,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RGS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-8.20689061757774,0.0244881805111697,1973,HIV,Term,FALSE,FALSE
RGS5,-3.53573489686251,0.0116718731145625,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RHBDF1,-3.08909179537435,0.0101632654341886,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RHBDL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.29760426145724,0.0321742851546292,2249,HIV,Term,FALSE,FALSE
RHOB,-2.39966651066175,0.017604773292433,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-4,-2.77436453178355,0.00407412352799496,924,HIV,Term,FALSE,FALSE
RHOD,-3.93995034133268,0.0184183210175863,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RHOJ,-20.8180854698761,2.11852119784994E-11,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RHOV,-5.07922245618791,0.0315823079849581,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-4,-6.01944775149342,0.00430177820289371,944,HIV,Term,FALSE,FALSE
RIMS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.97346249047741,0.0411694463561732,2548,HIV,Term,FALSE,FALSE
RIPK4,-6.0702823312082,0.00642319363499847,Downregulated,HIV_T_vs_NT_T,4,-4,-16,0.Down-regulated,HIV,Term,-4,-19.0959172287068,1.46716893038443E-13,115,HIV,Term,TRUE,TRUE
RNASE2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2.48724135911992,0.0275701435123692,2079,HIV,Term,FALSE,FALSE
RND1,-3.86436458027631,0.00153114045588068,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RND3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2.1506892320584,0.00606863967043988,1093,HIV,Term,FALSE,FALSE
RNF128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-6.62210083166986,0.00681025777561571,1153,HIV,Term,FALSE,FALSE
RNF152,-6.14287385868123,0.00167466286282477,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-22.369273962983,1.33978390901174E-05,224,HIV,Term,FALSE,FALSE
RNF17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2.657567716769,0.03142158414691,2225,HIV,Term,FALSE,FALSE
RNF180,-4.98807081593791,0.0489669631014806,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-6.8687174084026,0.0292208193439953,2141,HIV,Term,FALSE,FALSE
RNF182,-5.39568814889641,0.017604773292433,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RNF183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.06910896818757,0.0473962810513123,2731,HIV,Term,FALSE,FALSE
RNF19B,NA,NA,NA,NA,4,4,16,2.Up-regulated,HIV,Term,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RNF223,-5.22630301987816,0.00648868723686921,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-7.40932355517821,0.0150985481724834,1589,HIV,Term,FALSE,FALSE
ROBO2,-20.9731226192034,1.18748690824424E-18,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ROBO4,-6.68562666446304,0.00113204242053538,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-23.0119410509918,1.59671052740012E-05,223,HIV,Term,FALSE,FALSE
RORB,-5.2878965293668,0.00154458698991757,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ROS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.81158653478894,0.00278195969195059,808,HIV,Term,FALSE,FALSE
RPA4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.57764400822176,0.00493773720548334,989,HIV,Term,FALSE,FALSE
RPRM,-5.67300241942203,0.0355716600673833,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RPS4Y1,NA,NA,NA,NA,4,-4,-16,0.Down-regulated,HIV,Term,-4,-16.7296244415036,0.000392490569587762,276,HIV,Term,TRUE,FALSE
RRAD,-3.84438373147966,0.00656801305518956,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RRAS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.3934488852624,0.00115708382931438,548,HIV,Term,FALSE,FALSE
RSPH1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.1167474264536,0.0253557246979153,2005,HIV,Term,FALSE,FALSE
RSPO1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.60922495366369,0.0345011226890461,2336,HIV,Term,FALSE,FALSE
RSPO2,-7.25953229656709,0.00283073788386305,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-19.6737962730477,6.4600341496563E-14,100,HIV,Term,FALSE,FALSE
RSPO4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.75479336637825,0.01234707894764,1475,HIV,Term,FALSE,FALSE
RTKN2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.42588221229736,0.0189769426868671,1765,HIV,Term,FALSE,FALSE
RTL1,-6.9588734700401,0.0284968740547489,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RTP4,NA,NA,NA,NA,4,4,16,2.Up-regulated,HIV,Term,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RUNX1T1,-4.7717014343713,0.0422573715428547,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-21.217327434744,1.84318775811729E-08,167,HIV,Term,FALSE,FALSE
RXFP1,-4.85353803192258,0.00588954251549993,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
RYR2,-9.60877188874373,0.00348375422874979,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
S100A14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.27390808632301,0.0498169657067296,2794,HIV,Term,FALSE,FALSE
S100A3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-7.39627742807799,0.00420645289991789,939,HIV,Term,FALSE,FALSE
S100P,-5.38922166938643,0.00155304459690993,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
S1PR1,-2.77422555091822,8.64794043050458E-07,Downregulated,HIV_T_vs_NT_T,5,-5,-25,0.Down-regulated,HIV,Term,-6,-2.81750482703159,5.40039586357924E-09,301,HIV,Term,TRUE,TRUE
S1PR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-6.00816100512112,0.0244287923366244,1969,HIV,Term,FALSE,FALSE
SALL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.7907168894433,0.00625516146191569,1106,HIV,Term,FALSE,FALSE
SALL4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2.98215222561072,0.00639857027797587,1117,HIV,Term,FALSE,FALSE
SAMD11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.73925586096364,0.0115307559001429,1435,HIV,Term,FALSE,FALSE
SAMD14,-2.10870164022621,0.0330567928689116,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-6,-2.46390823003964,0.000857181318484972,505,HIV,Term,FALSE,FALSE
SAMD5,-7.46286407068089,0.00105318059037273,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-21.9117892277969,6.23345917503947E-09,142,HIV,Term,FALSE,FALSE
SAMD9L,NA,NA,NA,NA,4,4,16,2.Up-regulated,HIV,Term,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SBSN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.33886837930418,0.00268166360612596,801,HIV,Term,FALSE,FALSE
SBSPON,-7.21199944314925,0.0116718731145625,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SCARA3,-4.89309460575804,0.0186957950212228,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-10.638569946159,0.000311781375436768,294,HIV,Term,FALSE,FALSE
SCARA5,-6.07327455361036,0.000928411214614395,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-25.5296836953366,2.24855440154275E-09,90,HIV,Term,FALSE,FALSE
SCARF2,-4.41333061930416,0.00153114045588068,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SCD5,-3.98111949417291,0.00679354825590246,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SCG5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-8.57813273632974,0.0025534631559722,788,HIV,Term,FALSE,FALSE
SCHIP1,-3.62406504526765,0.0252818789727632,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SCN11A,-4.23063311148469,0.00483703398595702,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SCN4A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.0373859576283,0.0253838701182444,2007,HIV,Term,FALSE,FALSE
SCN4B,-6.53873816994598,0.00169734189786369,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SCN7A,-9.3285266382811,0.000488948487508767,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-22.5467317842797,2.43375288493134E-13,47,HIV,Term,FALSE,FALSE
SCO2,NA,NA,NA,NA,5,5,25,2.Up-regulated,HIV,Term,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SCUBE1,-4.0272763938327,0.00770804368863449,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SCUBE2,-4.60493251925884,0.00388393714452771,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SCUBE3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-9.19363342250704,0.000597799768774615,338,HIV,Term,FALSE,FALSE
SDK1,-3.95021130954699,0.00575579261142167,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SDR42E1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.42557752397019,0.00777717312080898,1210,HIV,Term,FALSE,FALSE
SEC14L5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-3.84421361481632,0.0109860547693907,1398,HIV,Term,FALSE,FALSE
SEC14L6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-7.42148722031192,0.00620862306861766,1104,HIV,Term,FALSE,FALSE
SECTM1,2.23355832078337,0.0051992073850699,Upregulated,HIV_T_vs_NT_T,4,4,16,2.Up-regulated,HIV,Term,6,2.00597223136878,9.94184048458162E-07,359,HIV,Term,TRUE,TRUE
SELE,-25.9250700141665,2.08835825283458E-17,Downregulated,HIV_T_vs_NT_T,6,-6,-36,0.Down-regulated,HIV,Term,-6,-24.8161445997405,4.27344322865266E-30,1,HIV,Term,TRUE,TRUE
SELP,-9.48592070136371,0.0017494964800996,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SEMA3B,-4.76381168133985,0.00104567023109291,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SEMA3F,-5.38051058832904,0.000303211767213921,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
